© 2000-2020 QIAGEN. All rights reserved.

Ingenuity Canonical Pathways	 -log(p-value)	Ratio	z-score	Molecules	
Amyloid Processing	2.33E-01	4E-02	NaN	MAPK1,PRKAR2A	
Tryptophan Degradation III (Eukaryotic)	2.23E-01	4.35E-02	NaN	HADH	
Ethanol Degradation IV	2.23E-01	4.35E-02	NaN	GPX7	
LPS/IL-1 Mediated Inhibition of RXR Function	-0E00	1.79E-02	NaN	ABCB1,ACOX1,CPT1A,XPO1	
Hepatic Cholestasis	-0E00	3.24E-02	NaN	ABCB1,MAP3K14,NFKBIA,PRKAR2A,PRKCB,TNFSF13B	
LXR/RXR Activation	-0E00	1.65E-02	NaN	HADH,SCD	
Hepatic Fibrosis / Hepatic Stellate Cell Activation	-0E00	3.76E-02	NaN	BCL2,COL5A3,CXCR3,KLF6,MYL6,SMAD3,SMAD4	
FXR/RXR Activation	-0E00	1.59E-02	NaN	CREBBP,FOXO1	
Role of Cytokines in Mediating Communication between Immune Cells	-0E00	1.85E-02	NaN	IL32	
Mitotic Roles of Polo-Like Kinase	-0E00	3.03E-02	NaN	PPP2R5C,SMC3	
Role of Oct4 in Mammalian Embryonic Stem Cell Pluripotency	-0E00	2.17E-02	NaN	TASOR	
Atherosclerosis Signaling	-0E00	2.38E-02	NaN	COL5A3,GLG1,PLAAT4	
Role of Wnt/GSK-3β Signaling in the Pathogenesis of Influenza	-0E00	1.28E-02	NaN	CSNK1G2	
Intrinsic Prothrombin Activation Pathway	-0E00	2.38E-02	NaN	COL5A3	
nNOS Signaling in Skeletal Muscle Cells	-0E00	2.44E-02	NaN	CALM1 (includes others)	
Phospholipases	-0E00	3.17E-02	NaN	PLAAT4,PLCB1	
Triacylglycerol Biosynthesis	-0E00	2.38E-02	NaN	LPIN2	
Stearate Biosynthesis I (Animals)	-0E00	2.13E-02	NaN	ACOT4	
Fatty Acid β-oxidation I	-0E00	3.12E-02	NaN	HADH	
Inhibition of Matrix Metalloproteases	-0E00	2.56E-02	NaN	ADAM10	
Agranulocyte Adhesion and Diapedesis	-0E00	3.63E-02	NaN	ACTB,ACTG1,GLG1,ITGA1,ITGA6,ITGB1,MYL6	
Granulocyte Adhesion and Diapedesis	-0E00	2.78E-02	NaN	GLG1,ITGA1,ITGA6,ITGAL,ITGB1	
PCP pathway	-0E00	3.33E-02	NaN	ROCK1,VANGL1	
Nucleotide Excision Repair Pathway	-0E00	2.86E-02	NaN	RPA3	
GABA Receptor Signaling	-0E00	1.05E-02	NaN	UBA52	
Phototransduction Pathway	-0E00	1.89E-02	NaN	PRKAR2A	
Sonic Hedgehog Signaling	-0E00	3.45E-02	NaN	PRKAR2A	
p38 MAPK Signaling	-0E00	3.39E-02	-2.000	ATF4,CREBBP,H3-3A/H3-3B,MAPKAPK2	
GPCR-Mediated Nutrient Sensing in Enteroendocrine Cells	-0E00	3.57E-02	0.000	GNG2,PLCB1,PRKAR2A,PRKCB	
Gustation Pathway	-0E00	3.25E-02	NaN	GNG2,P2RY8,PDE3B,PDE7A,PRKAR2A	
SPINK1 Pancreatic Cancer Pathway	-0E00	1.67E-02	NaN	SMAD3	
Apelin Liver Signaling Pathway	-0E00	3.85E-02	NaN	COL5A3	
White Adipose Tissue Browning Pathway	-0E00	3.88E-02	-0.447	ATF4,CREBBP,LDHA,MAPK1,PRKAR2A	
Eicosanoid Signaling	-0E00	1.52E-02	NaN	PLAAT4	
