© 2000-2020 QIAGEN. All rights reserved.

Upstream Regulator	Expr Log Ratio	Molecule Type	Predicted Activation State	Activation z-score	Flags	p-value of overlap	Target Molecules in Dataset	Mechanistic Network
(-)-arctigenin	 	chemical reagent	 	 	 	5.69E-03	BCL2	 
SOX18	 	transcription regulator	 	 	 	5.69E-03	BCL2	 
WIF1	 	other	 	 	 	5.69E-03	MALAT1	 
ETV3	 	transcription regulator	 	 	 	5.69E-03	MYC	 
LRIG1	 	other	 	 	 	5.69E-03	BCL2	 
DNAJA3	 	other	 	 	 	5.69E-03	BCL2	 
ADCY5	 	enzyme	 	 	 	5.69E-03	BCL2	 
TRIM33	 	transcription regulator	 	 	 	5.69E-03	MYC	 
TDG	 	enzyme	 	 	 	5.69E-03	MYC	 
STX2	 	transporter	 	 	 	5.69E-03	MYC	 
SFTPC	 	other	 	 	 	5.69E-03	HSPA5	 
G6PC	 	phosphatase	 	 	 	5.69E-03	HSPA5	 
equol	 	chemical - endogenous non-mammalian	 	 	 	5.69E-03	MYC	 
BCL2A1	 	other	 	 	 	5.69E-03	BCL2	 
CB-5083	 	chemical drug	 	 	 	5.69E-03	HSPA5	 
MIA-459	 	chemical reagent	 	 	 	5.69E-03	BCL2	 
MIA-313	 	chemical reagent	 	 	 	5.69E-03	BCL2	 
CIMO	 	chemical reagent	 	 	 	5.69E-03	BCL2	 
acetazolamide	 	chemical drug	 	 	 	5.69E-03	HSPA5	 
saquinavir	 	chemical drug	 	 	 	5.69E-03	MYC	 
EPZ005687	 	chemical - protease inhibitor	 	 	 	5.69E-03	MYC	 
aurintricarboxylic acid	 	chemical drug	 	 	 	5.69E-03	PIM1	 
UDP-D-glucose	 	chemical - endogenous mammalian	 	 	 	5.69E-03	HSPA5	 
sparfosic acid	 	chemical drug	 	 	 	5.69E-03	BCL2	 
penicillamine	 	chemical drug	 	 	 	5.69E-03	HSPA5	 
salmonella minnesota R595 lipopolysaccharides	 	chemical - endogenous non-mammalian	 	 	 	5.84E-03	NFKBIZ,SOCS3	 
lithium chloride	 	chemical drug	 	 	 	5.94E-03	BCL2,MYC	2 (5)
EZH2	 	transcription regulator	 	 	 	5.99E-03	BCL2,MYC,SOCS3	6 (4)
PARP1	 	enzyme	 	 	 	6.13E-03	BCL2,MYC	2 (2)
C5	 	cytokine	 	 	 	6.22E-03	BCL2,HSPA5	 
TCF4	 	transcription regulator	 	 	 	6.25E-03	MYC,SOCS3,TXNIP	5 (2)
celecoxib	 	chemical drug	 	 	 	6.32E-03	BCL2,HSPA5	 
SIRT1	 	transcription regulator	 	 	 	6.51E-03	BCL2,MYC,SOCS3	14 (17)
KLF11	 	transcription regulator	 	 	 	6.62E-03	BCL2,MYC	 
TMPRSS2-ERG	 	fusion gene/product	 	 	 	6.62E-03	MYC,PIM1	 
taurodeoxycholic acid	 	chemical - endogenous mammalian	 	 	 	6.64E-03	HSPA5	 
(+)-catechin	 	chemical drug	 	 	 	6.64E-03	HSPA5	 
Stat1 dimer	 	complex	 	 	 	6.64E-03	PIM1	 
MRE11	 	enzyme	 	 	 	6.64E-03	MYC	 
EIF2A	 	translation regulator	 	 	 	6.64E-03	HSPA5	 
AKIRIN2	 	other	 	 	 	6.64E-03	MYC	 
SLC5A8	 	transporter	 	 	 	6.64E-03	BCL2	 
KMT5B	 	enzyme	 	 	 	6.64E-03	TSC22D3	 
sphingomyelinase	 	group	 	 	 	6.64E-03	MYC	 
TH2 Cytokine	 	group	 	 	 	6.64E-03	SOCS3	 
IER3	 	other	 	 	 	6.64E-03	BCL2	 
DVL1	 	other	 	 	 	6.64E-03	MYC	 
SERPINA4	 	other	 	 	 	6.64E-03	MYC	 
STRA6	 	transporter	 	 	 	6.64E-03	SOCS3	 
ENO1	 	enzyme	 	 	 	6.64E-03	MYC	 
RBX1	 	enzyme	 	 	 	6.64E-03	BCL2	 
CUL1	 	enzyme	 	 	 	6.64E-03	MYC	 
CHGA	 	other	 	 	 	6.64E-03	HSPA5	 
MLLT3	 	transcription regulator	 	 	 	6.64E-03	MYC	 
TNKS	 	enzyme	 	 	 	6.64E-03	MYC	 
MED13L	 	other	 	 	 	6.64E-03	MYC	 
casticin	 	chemical - endogenous non-mammalian	 	 	 	6.64E-03	BCL2	 
GSK 650394	 	chemical reagent	 	 	 	6.64E-03	HSPA5	 
MS4A1	 	other	 	 	 	6.64E-03	MYC	 
TSPO	 	transmembrane receptor	 	 	 	6.64E-03	BCL2	 
FUBP1	 	transcription regulator	 	 	 	6.64E-03	MYC	 
teasaponin	 	chemical - endogenous non-mammalian	 	 	 	6.64E-03	SOCS3	 
15-E2-isoketal modified phosphatidylethanolamine	 	chemical reagent	 	 	 	6.64E-03	HSPA5	 
Immunoglobulin Lambda Light Chain	 	group	 	 	 	6.64E-03	HSPA5	 
N-methyl mesoporphyrin IX	 	chemical reagent	 	 	 	6.64E-03	MYC	 
nicorandil	 	chemical drug	 	 	 	6.64E-03	BCL2	 
selegiline	 	chemical drug	 	 	 	6.64E-03	BCL2	 
4-coumaric acid	 	chemical - endogenous mammalian	 	 	 	6.64E-03	MYC	 
2-mercaptoethanol	 	chemical - endogenous mammalian	 	 	 	6.64E-03	HSPA5	 
gliotoxin	 	chemical toxicant	 	 	 	6.64E-03	BCL2	 
diacerein	 	chemical drug	 	 	 	6.64E-03	BCL2	 
TRKC-miR2	 	microRNA	 	 	 	6.64E-03	MYC	 
miR-124 mimic	 	chemical reagent	 	 	 	6.64E-03	BCL2	 
rutin	 	chemical toxicant	 	 	 	6.64E-03	BCL2	 
citric acid	 	chemical - endogenous mammalian	 	 	 	6.64E-03	BCL2	 
phosphatidic acid	 	chemical - endogenous mammalian	 	 	 	6.64E-03	MYC	 
12-hydroxyeicosatetraenoic acid	 	chemical - endogenous mammalian	 	 	 	6.64E-03	PTPRC	 
dimethyl sulfoxide	 	chemical drug	 	 	 	6.72E-03	HSP90AB1,MYC	 
FGFR2	 	kinase	 	 	 	6.92E-03	BCL2,MYC	2 (6)
Sb202190	 	chemical - kinase inhibitor	 	 	 	6.92E-03	BCL2,HSPA5	 
docetaxel	 	chemical drug	 	 	 	6.92E-03	BCL2,PIM1	 
miR-34a-5p (and other miRNAs w/seed GGCAGUG)	 	mature microRNA	 	 	 	7.02E-03	BCL2,MYC	 
OGA	 	enzyme	 	 	 	7.09E-03	BCL2,HSP90AB1,SOCS3	 
RAS	 	group	 	 	 	7.12E-03	BCL2,MYC	2 (9)
FGF2	 	growth factor	 	 	 	7.19E-03	BCL2,MYC,SOCS3	9 (12)
NR3C2	 	ligand-dependent nuclear receptor	 	 	 	7.43E-03	BCL2,TSC22D3	 
n-nitrosomethylbenzylamine	 	chemical toxicant	 	 	 	7.43E-03	AHNAK,HSP90AA1	 
rhodamine 6G	 	chemical toxicant	 	 	 	7.59E-03	BCL2	 
2-amino-5-azotoluene	 	chemical toxicant	 	 	 	7.59E-03	MYC	 
Cyclin A	 	group	 	 	 	7.59E-03	MYC	 
CYTOR	 	other	 	 	 	7.59E-03	MYC	 
CLCF1	 	cytokine	 	 	 	7.59E-03	SOCS3	 
PNPLA8	 	enzyme	 	 	 	7.59E-03	HSPA5	 
ZNF382	 	transcription regulator	 	 	 	7.59E-03	MYC	 
LTBP4	 	growth factor	 	 	 	7.59E-03	MYC	 
PDS5B	 	other	 	 	 	7.59E-03	MYC	 
STAG1	 	transcription regulator	 	 	 	7.59E-03	MYC	 
ABCC1	 	transporter	 	 	 	7.59E-03	BCL2	 
immune complex	 	complex	 	 	 	7.59E-03	SOCS3	 
HDAC10	 	transcription regulator	 	 	 	7.59E-03	TXNIP	 
HINT1	 	enzyme	 	 	 	7.59E-03	BCL2	 
HNRNPC	 	other	 	 	 	7.59E-03	MYC	 
GRK5	 	kinase	 	 	 	7.59E-03	BCL2	 
IL22RA2	 	transmembrane receptor	 	 	 	7.59E-03	SOCS3	 
CXCR1	 	G-protein coupled receptor	 	 	 	7.59E-03	BCL2	 
SMARCA1	 	transcription regulator	 	 	 	7.59E-03	MYC	 
RGS19	 	enzyme	 	 	 	7.59E-03	MYC	 
DKK2	 	other	 	 	 	7.59E-03	BCL2	 
CYSLTR1	 	G-protein coupled receptor	 	 	 	7.59E-03	BCL2	 
GSN	 	other	 	 	 	7.59E-03	BCL2	 
SCNN1A	 	ion channel	 	 	 	7.59E-03	HSPA5	 
KSR1	 	kinase	 	 	 	7.59E-03	MYC	 
MAOA	 	enzyme	 	 	 	7.59E-03	BCL2	 
WNT7B	 	other	 	 	 	7.59E-03	MYC	 
MAD2L1	 	other	 	 	 	7.59E-03	BCL2	 
TAPBP	 	transporter	 	 	 	7.59E-03	HLA-E	 
NEU3	 	enzyme	 	 	 	7.59E-03	BCL2	 
AQP7	 	transporter	 	 	 	7.59E-03	MYC	 
PROKR1	 	G-protein coupled receptor	 	 	 	7.59E-03	MYC	 
RBCK1	 	transcription regulator	 	 	 	7.59E-03	MYC	 
PCBP1	 	translation regulator	 	 	 	7.59E-03	MYC	 
proteasome inhibitor	 	chemical drug	 	 	 	7.59E-03	MYC	 
R59949	 	chemical - kinase inhibitor	 	 	 	7.59E-03	MYC	 
coumestrol	 	chemical toxicant	 	 	 	7.59E-03	HSP90AB1	 
methoxychlor	 	chemical toxicant	 	 	 	7.59E-03	HSP90AB1	 
pranlukast	 	chemical drug	 	 	 	7.59E-03	BCL2	 
myxothiazol	 	chemical toxicant	 	 	 	7.59E-03	TXNIP	 
PCM1-JAK2	 	fusion gene/product	 	 	 	7.59E-03	SOCS3	 
epoxyeicosatrienoic acid analog B	 	chemical reagent	 	 	 	7.59E-03	HSPA5	 
epoxyeicosatrienoic acid analog A	 	chemical reagent	 	 	 	7.59E-03	HSPA5	 
cinnamon powder	 	chemical reagent	 	 	 	7.59E-03	SLC2A3	 
alpha-tocopherol succinate	 	chemical drug	 	 	 	7.59E-03	BCL2	 
cordycepin	 	chemical drug	 	 	 	7.59E-03	MYC	 
N,N-dimethylarginine	 	chemical - endogenous mammalian	 	 	 	7.59E-03	BCL2	 
methapyrilene	 	chemical drug	 	 	 	7.64E-03	HSPA5,MYC	 
ITGB1	 	transmembrane receptor	 	 	 	7.64E-03	BCL2,MYC	2 (6)
SOCS1	 	other	 	 	 	7.96E-03	BCL2,SOCS3	2 (2)
ritonavir	 	chemical drug	 	 	 	7.96E-03	MYC,TSC22D3	 
TICAM1	 	other	 	 	 	8.18E-03	NFKBIZ,SOCS3	 
butyric acid	 	chemical - endogenous mammalian	 	 	 	8.26E-03	BCL2,MYC,SOCS3	12 (18)
IFN Beta	 	group	 	 	 	8.29E-03	BCL2,MYC	2 (3)
lovastatin	 	chemical drug	 	 	 	8.51E-03	BCL2,MYC	2 (11)
L-cysteine	 	chemical - endogenous mammalian	 	 	 	8.53E-03	MYC	 
tannic acid	 	chemical toxicant	 	 	 	8.53E-03	BCL2	 
phosphatidylcholine	 	chemical - endogenous mammalian	 	 	 	8.53E-03	BCL2	 
4-nonylphenol	 	chemical toxicant	 	 	 	8.53E-03	MYC	 
voltage-gated calcium channel	 	complex	 	 	 	8.53E-03	PTPRC	 
TGFBR	 	group	 	 	 	8.53E-03	SOCS3	 
Ck2	 	complex	 	 	 	8.53E-03	MYC	 
Bcl9-Cbp/p300-Ctnnb1-Lef/Tcf	 	complex	 	 	 	8.53E-03	MYC	 
cytidylyl-3'-5'-guanosine	 	chemical reagent	 	 	 	8.53E-03	BCL2	 
propargylamine	 	chemical reagent	 	 	 	8.53E-03	BCL2	 
NAALADL2	 	other	 	 	 	8.53E-03	HSPA5	 
AFF4	 	transcription regulator	 	 	 	8.53E-03	MYC	 
MEMO1	 	other	 	 	 	8.53E-03	MYC	 
CTDSP1	 	phosphatase	 	 	 	8.53E-03	MYC	 
HUWE1	 	transcription regulator	 	 	 	8.53E-03	MYC	 
bicyclol	 	chemical drug	 	 	 	8.53E-03	MYC	 
IL10RB	 	transmembrane receptor	 	 	 	8.53E-03	SOCS3	 
SERPINB2	 	other	 	 	 	8.53E-03	BCL2	 
TNFRSF17	 	transmembrane receptor	 	 	 	8.53E-03	BCL2	 
MIRLET7	 	group	 	 	 	8.53E-03	MYC	 
PTGES3	 	enzyme	 	 	 	8.53E-03	MYC	 
CDKN2B	 	transcription regulator	 	 	 	8.53E-03	BCL2	 
ING4	 	transcription regulator	 	 	 	8.53E-03	MYC	 
RPS6KB2	 	kinase	 	 	 	8.53E-03	BCL2	 
RPL11	 	other	 	 	 	8.53E-03	MYC	 
NACC1	 	transcription regulator	 	 	 	8.53E-03	BCL2	 
PANDAR	 	other	 	 	 	8.53E-03	BCL2	 
EFNB1	 	other	 	 	 	8.53E-03	BCL2	 
USP37	 	peptidase	 	 	 	8.53E-03	MYC	 
ST6GAL1	 	enzyme	 	 	 	8.53E-03	SLC2A3	 
UACA	 	other	 	 	 	8.53E-03	HSPA5	 
YBX3	 	transcription regulator	 	 	 	8.53E-03	MYC	 
di-spiropyrrolizidino oxindole andrographolide derivative CY2	 	chemical reagent	 	 	 	8.53E-03	BCL2	 
CD99	 	other	 	 	 	8.53E-03	PTPRC	 
MPL	 	transmembrane receptor	 	 	 	8.53E-03	MYC	 
EXT1	 	enzyme	 	 	 	8.53E-03	MYC	 
USP17L2 (includes others)	 	peptidase	 	 	 	8.53E-03	MYC	 
1,1-bis(3'-indolyl)-1-(4-hydroxyphenyl)methane	 	chemical reagent	 	 	 	8.53E-03	BCL2	 
HA900	 	chemical reagent	 	 	 	8.53E-03	SOCS3	 
UCA1	 	other	 	 	 	8.53E-03	BCL2	 
benazepril	 	chemical drug	 	 	 	8.53E-03	BCL2	 
6-aminonicotinamide	 	chemical reagent	 	 	 	8.53E-03	HSPA5	 
ammonium trichloro(dioxoethylene-O,O'-)tellurate	 	chemical drug	 	 	 	8.53E-03	BCL2	 
brimonidine	 	chemical drug	 	 	 	8.53E-03	BCL2	 
PD 168393	 	chemical - kinase inhibitor	 	 	 	8.53E-03	BCL2	 
rhodioloside	 	chemical - endogenous non-mammalian	 	 	 	8.53E-03	BCL2	 
SR1078	 	chemical reagent	 	 	 	8.53E-03	HSPA5	 
miR-182 inhibitor	 	chemical reagent	 	 	 	8.53E-03	BCL2	 
iodine	 	chemical - endogenous mammalian	 	 	 	8.53E-03	BCL2	 
tyrphostin AG 127	 	chemical - kinase inhibitor	 	 	 	8.53E-03	BCL2	 
NCOA1	 	transcription regulator	 	 	 	8.62E-03	MYC,NFKBIZ	 
CDX2	 	transcription regulator	 	 	 	8.62E-03	BCL2,MYC	 
GFI1	 	transcription regulator	 	 	 	8.74E-03	HSP90AB1,MYC	 
JAK2	 	kinase	 	 	 	8.96E-03	MYC,SOCS3	 
IFNAR1	 	transmembrane receptor	 	 	 	9.08E-03	MYC,SOCS3	 
H89	 	chemical - kinase inhibitor	 	 	 	9.08E-03	BCL2,MYC	2 (4)
PPARA	 	ligand-dependent nuclear receptor	 	 	 	9.15E-03	BCL2,HLA-E,MYC	 
Nr1h	 	group	 	 	 	9.31E-03	BCL2,NFKBIZ	 
Pam3-Cys-Ser-Lys4	 	chemical reagent	 	 	 	9.42E-03	CYLD,NFKBIZ	 
L-threonine	 	chemical - endogenous mammalian	 	 	 	9.47E-03	MYC	 
EPHB2	 	kinase	 	 	 	9.47E-03	BCL2	 
niclosamide	 	chemical drug	 	 	 	9.47E-03	BCL2	 
anacardic acid	 	chemical - endogenous non-mammalian	 	 	 	9.47E-03	HSPA5	 
CAMK2N2	 	other	 	 	 	9.47E-03	BCL2	 
ANKRD17	 	other	 	 	 	9.47E-03	SOCS3	 
PARP14	 	enzyme	 	 	 	9.47E-03	PIM1	 
NQO2	 	enzyme	 	 	 	9.47E-03	BCL2	 
TRAF3IP3	 	other	 	 	 	9.47E-03	MYC	 
RSPO1	 	other	 	 	 	9.47E-03	MYC	 
BMS-754807	 	chemical drug	 	 	 	9.47E-03	BCL2	 
PF-3084014	 	chemical drug	 	 	 	9.47E-03	BCL2	 
cercosporin	 	chemical - endogenous non-mammalian	 	 	 	9.47E-03	MYC	 
ANG	 	enzyme	 	 	 	9.47E-03	BCL2	 
KCNN4	 	ion channel	 	 	 	9.47E-03	TSC22D3	 
CNGA3	 	ion channel	 	 	 	9.47E-03	HSPA5	 
DCLK1	 	kinase	 	 	 	9.47E-03	MYC	 
KRT19	 	other	 	 	 	9.47E-03	HSPA5	 
HSD11B2	 	enzyme	 	 	 	9.47E-03	TSC22D3	 
CNBP	 	transcription regulator	 	 	 	9.47E-03	MYC	 
DAB2IP	 	other	 	 	 	9.47E-03	MYC	 
mir-503	 	microRNA	 	 	 	9.47E-03	BCL2	 
HBP1	 	transcription regulator	 	 	 	9.47E-03	PIM1	 
NCK1	 	kinase	 	 	 	9.47E-03	HSPA5	 
SETD7	 	enzyme	 	 	 	9.47E-03	MYC	 
AFF1	 	transcription regulator	 	 	 	9.47E-03	MYC	 
PIM3	 	kinase	 	 	 	9.47E-03	MYC	 
Igkv1-117	 	other	 	 	 	9.47E-03	MYC	 
SH2B1	 	other	 	 	 	9.47E-03	MYC	 
SLC6A1	 	transporter	 	 	 	9.47E-03	BCL2	 
CXCL13	 	cytokine	 	 	 	9.47E-03	MYC	 
PCBP2	 	other	 	 	 	9.47E-03	MYC	 
ATF5	 	transcription regulator	 	 	 	9.47E-03	TXNIP	 
levamisole	 	chemical drug	 	 	 	9.47E-03	BCL2	 
clomipramine	 	chemical drug	 	 	 	9.47E-03	SLC2A3	 
tiron	 	chemical reagent	 	 	 	9.47E-03	HSPA5	 
aldosterone	 	chemical - endogenous mammalian	 	 	 	9.66E-03	HSPA5,TSC22D3	 
medroxyprogesterone acetate	 	chemical drug	 	 	 	9.78E-03	BCL2,MYC	 
Histone h3	 	group	 	 	 	9.81E-03	BCL2,HSPA5,SOCS3	 
rosiglitazone	 	chemical drug	 	 	 	9.81E-03	BCL2,HSPA5,SOCS3	8 (13)
MED1	 	transcription regulator	 	 	 	9.89E-03	MYC,PIM1	 
CD38	 	enzyme	 	 	 	1.01E-02	PIM1,SOCS3	 
JUN	 	transcription regulator	 	 	 	1.02E-02	MYC,NFKBIZ,SOCS3	 
valproic acid	 	chemical drug	 	 	 	1.02E-02	BCL2,HSPA5,TSC22D3	 
TNFRSF1A	 	transmembrane receptor	 	 	 	1.03E-02	PIM1,SOCS3	 
RB1	 	transcription regulator	 	 	 	1.03E-02	BCL2,MYC,PIM1	 
4-hydroxyestradiol-17beta	 	chemical - endogenous mammalian	 	 	 	1.04E-02	HSPA5	 
AKT inhibitor VIII	 	chemical reagent	 	 	 	1.04E-02	MYC	 
naringin	 	chemical - endogenous non-mammalian	 	 	 	1.04E-02	BCL2	 
Adaptor protein 1	 	complex	 	 	 	1.04E-02	MYC	 
SNHG20	 	other	 	 	 	1.04E-02	MYC	 
OIP5-AS1	 	other	 	 	 	1.04E-02	MYC	 
vismodegib	 	chemical drug	 	 	 	1.04E-02	BCL2	 
CSNK2B	 	kinase	 	 	 	1.04E-02	MYC	 
Mcpt4	 	peptidase	 	 	 	1.04E-02	BCL2	 
MCL1	 	transporter	 	 	 	1.04E-02	BCL2	 
PDE3B	 	enzyme	 	 	 	1.04E-02	SOCS3	 
LINC-ROR	 	other	 	 	 	1.04E-02	BCL2	 
PTCSC3	 	other	 	 	 	1.04E-02	MYC	 
IL17RB	 	transmembrane receptor	 	 	 	1.04E-02	BCL2	 
LNX2	 	other	 	 	 	1.04E-02	BCL2	 
LB-205	 	chemical reagent	 	 	 	1.04E-02	BCL2	 
VEGFC	 	growth factor	 	 	 	1.04E-02	BCL2	 
CHRNA3	 	transmembrane receptor	 	 	 	1.04E-02	BCL2	 
RFX2	 	transcription regulator	 	 	 	1.04E-02	MYC	 
GPR37	 	G-protein coupled receptor	 	 	 	1.04E-02	HSPA5	 
NCOA6	 	transcription regulator	 	 	 	1.04E-02	HSPA5	 
MAP3K11	 	kinase	 	 	 	1.04E-02	MYC	 
I-BET-151	 	chemical reagent	 	 	 	1.04E-02	HSPA5	 
oligomycin	 	chemical - endogenous non-mammalian	 	 	 	1.04E-02	BCL2	 
sevoflurane	 	chemical drug	 	 	 	1.04E-02	BCL2	 
ferric ammonium citrate	 	chemical drug	 	 	 	1.04E-02	MYC	 
clonidine	 	chemical drug	 	 	 	1.04E-02	MYC	 
carbamazepine	 	chemical drug	 	 	 	1.04E-02	BCL2	 
orlistat	 	chemical drug	 	 	 	1.04E-02	HSPA5	 
lidocaine	 	chemical drug	 	 	 	1.04E-02	BCL2	 
kukoamine A	 	chemical - endogenous non-mammalian	 	 	 	1.04E-02	BCL2	 
7-(4-fluorobenzylamino)-1,3,4,8-tetrahydropyrrolo[4,3,2-de]quinolin-8(1H)-one	 	chemical reagent	 	 	 	1.04E-02	BCL2	 
pterostilbene	 	chemical drug	 	 	 	1.04E-02	BCL2	 
SS18-SSX2	 	fusion gene/product	 	 	 	1.04E-02	BCL2	 
CA074-methyl ester	 	chemical reagent	 	 	 	1.04E-02	BCL2	 
delphinidin	 	chemical - endogenous non-mammalian	 	 	 	1.04E-02	BCL2	 
hesperetin	 	chemical drug	 	 	 	1.04E-02	BCL2	 
puerarin	 	chemical drug	 	 	 	1.04E-02	BCL2	 
trestolone	 	chemical drug	 	 	 	1.04E-02	BCL2	 
MAPK9	 	kinase	 	 	 	1.05E-02	BCL2,MYC	 
PRKAG3	 	other	 	 	 	1.07E-02	HSPA5,SLC2A3	 
nitrofurantoin	 	chemical drug	 	 	 	1.07E-02	HSPA5,MYC	 
S100A9	 	other	 	 	 	1.12E-02	SOCS3,TXNIP	 
DNMT3A	 	enzyme	 	 	 	1.12E-02	PTPRC,SOCS3	 
ulipristal acetate	 	chemical drug	 	 	 	1.14E-02	BCL2	 
PP2A	 	complex	 	 	 	1.14E-02	PIM1	 
chlorcyclizine	 	chemical drug	 	 	 	1.14E-02	SLC2A3	 
highly active antiretroviral therapy	 	chemical drug	 	 	 	1.14E-02	BCL2	 
Il8r	 	group	 	 	 	1.14E-02	BCL2	 
METTL3	 	enzyme	 	 	 	1.14E-02	SOCS3	 
UCN2	 	other	 	 	 	1.14E-02	BCL2	 
STAT1/3/5 dimer	 	complex	 	 	 	1.14E-02	SOCS3	 
MFN2	 	enzyme	 	 	 	1.14E-02	BCL2	 
AFAP1-AS1	 	other	 	 	 	1.14E-02	BCL2	 
PAK4	 	kinase	 	 	 	1.14E-02	BCL2	 
CCAT1	 	other	 	 	 	1.14E-02	MYC	 
SH3KBP1	 	other	 	 	 	1.14E-02	MYC	 
miR-451a (and other miRNAs w/seed AACCGUU)	 	mature microRNA	 	 	 	1.14E-02	BCL2	 
mir-379	 	microRNA	 	 	 	1.14E-02	TXNIP	 
miR-375-3p (miRNAs w/seed UUGUUCG)	 	mature microRNA	 	 	 	1.14E-02	MYC	 
PRAME	 	other	 	 	 	1.14E-02	BCL2	 
RB1CC1	 	other	 	 	 	1.14E-02	MYC	 
BAP1	 	peptidase	 	 	 	1.14E-02	HSPA5	 
NUMBL	 	other	 	 	 	1.14E-02	MYC	 
CCNT1	 	transcription regulator	 	 	 	1.14E-02	MYC	 
PAWR	 	transcription regulator	 	 	 	1.14E-02	BCL2	 
PAX4	 	transcription regulator	 	 	 	1.14E-02	MYC	 
CDH5	 	other	 	 	 	1.14E-02	BCL2	 
BAG3	 	other	 	 	 	1.14E-02	BCL2	 
BEX2	 	other	 	 	 	1.14E-02	BCL2	 
CXCL1	 	cytokine	 	 	 	1.14E-02	SOCS3	 
LY-2510924	 	biologic drug	 	 	 	1.14E-02	BCL2	 
azetidyl-2-carboxylic acid	 	chemical reagent	 	 	 	1.14E-02	HSPA5	 
cantharidin	 	chemical drug	 	 	 	1.14E-02	BCL2	 
edaravone	 	chemical drug	 	 	 	1.14E-02	HSPA5	 
quinacrine	 	chemical drug	 	 	 	1.14E-02	BCL2	 
D-sphingosine	 	chemical - endogenous mammalian	 	 	 	1.14E-02	BCL2	 
nordihydroguaiaretic acid	 	chemical drug	 	 	 	1.14E-02	BCL2	 
zinostatin	 	biologic drug	 	 	 	1.14E-02	BCL2	 
NAD+	 	chemical - endogenous mammalian	 	 	 	1.14E-02	TXNIP	 
zalcitabine	 	chemical drug	 	 	 	1.14E-02	SLC2A3	 
androstenediol	 	chemical - endogenous mammalian	 	 	 	1.14E-02	BCL2	 
pioglitazone	 	chemical drug	 	 	 	1.14E-02	BCL2,HSPA5	 
E2F1	 	transcription regulator	 	 	 	1.15E-02	BCL2,MYC,STK17B	 
fluticasone propionate	 	chemical drug	 	 	 	1.16E-02	HLA-F,TSC22D3	 
Vegf	 	group	 	 	 	1.18E-02	BCL2,MYC,SOCS3	 
E2F3	 	transcription regulator	 	 	 	1.23E-02	MALAT1,MYC	 
gefitinib	 	chemical drug	 	 	 	1.23E-02	BCL2,SLC2A3	 
D-alpha-tocopheryl succinate	 	chemical reagent	 	 	 	1.23E-02	BCL2	 
D-galactose	 	chemical - endogenous mammalian	 	 	 	1.23E-02	BCL2	 
ladostigil	 	chemical drug	 	 	 	1.23E-02	BCL2	 
perhexiline	 	chemical drug	 	 	 	1.23E-02	SLC2A3	 
WP1066	 	chemical drug	 	 	 	1.23E-02	BCL2	 
CREB3L2	 	transcription regulator	 	 	 	1.23E-02	HSPA5	 
CRBN	 	enzyme	 	 	 	1.23E-02	HSPA5	 
harmine	 	chemical - endogenous non-mammalian	 	 	 	1.23E-02	BCL2	 
IgG2a	 	complex	 	 	 	1.23E-02	BCL2	 
MK2206	 	chemical drug	 	 	 	1.23E-02	BCL2	 
RBBP7	 	transcription regulator	 	 	 	1.23E-02	MYC	 
UBA1	 	enzyme	 	 	 	1.23E-02	HSPA5	 
ALCAM	 	other	 	 	 	1.23E-02	BCL2	 
PEMT	 	enzyme	 	 	 	1.23E-02	HSPA5	 
CDC37	 	other	 	 	 	1.23E-02	MYC	 
VEGFD	 	growth factor	 	 	 	1.23E-02	BCL2	 
RPL22	 	translation regulator	 	 	 	1.23E-02	HSPA5	 
PPP5C	 	phosphatase	 	 	 	1.23E-02	MYC	 
DUSP14	 	phosphatase	 	 	 	1.23E-02	NFKBIZ	 
vatalanib	 	chemical drug	 	 	 	1.23E-02	BCL2	 
phencyclidine	 	chemical drug	 	 	 	1.23E-02	BCL2	 
aristolochic acid I	 	chemical toxicant	 	 	 	1.23E-02	BCL2	 
1,2-dimethylhydrazine	 	chemical toxicant	 	 	 	1.23E-02	MYC	 
astressin 2B	 	biologic drug	 	 	 	1.23E-02	SLC2A3	 
BRCA1	 	transcription regulator	 	 	 	1.25E-02	BCL2,MYC	 
ESR2	 	ligand-dependent nuclear receptor	 	 	 	1.26E-02	BCL2,MYC,SOCS3	 
AR	 	ligand-dependent nuclear receptor	 	 	 	1.27E-02	HSPA5,MYC,SLC2A3	 
2-(4-amino-1-isopropyl-1H-pyrazolo[3,4-d]pyrimidin-3-yl)-1H-indol-5-ol	 	chemical reagent	 	 	 	1.28E-02	PIM1,TXNIP	 
HOXA10	 	transcription regulator	 	 	 	1.29E-02	HSP90AA1,STK17B	 
4-hydroxytamoxifen	 	chemical drug	 	 	 	1.29E-02	BCL2,MYC	 
E. coli serotype 0127B8 lipopolysaccharide	 	chemical - endogenous non-mammalian	 	 	 	1.31E-02	HSPA5,SOCS3	 
SPP1	 	cytokine	 	 	 	1.31E-02	BCL2,MYC	 
thyroid hormone	 	chemical - endogenous mammalian	 	 	 	1.32E-02	HSP90AB1,MYC	 
dihydroartemisinin	 	chemical drug	 	 	 	1.32E-02	MYC	 
carfilzomib	 	biologic drug	 	 	 	1.32E-02	MYC	 
Ptprd	 	phosphatase	 	 	 	1.32E-02	MYC	 
TCF/LEF	 	group	 	 	 	1.32E-02	MYC	 
PECAM1	 	other	 	 	 	1.32E-02	BCL2	 
