© 2000-2020 QIAGEN. All rights reserved.

Upstream Regulator	Expr Log Ratio	Molecule Type	Predicted Activation State	Activation z-score	p-value of overlap	Target Molecules in Dataset	Mechanistic Network
arginine	 	chemical - endogenous mammalian	 	 	3.19E-02	BCL2	 
GAB2	 	other	 	 	3.19E-02	BCL2	 
miR-338-3p (miRNAs w/seed CCAGCAU)	 	mature microRNA	 	 	3.19E-02	VIM	 
FHIT	 	enzyme	 	 	3.19E-02	VIM	 
PAK1	 	kinase	 	 	3.19E-02	BCL2	 
EWSR1	 	other	 	 	3.19E-02	BCL2	 
bardoxolone	 	chemical drug	 	 	3.19E-02	NFKBIA	 
honokiol	 	chemical - endogenous non-mammalian	 	 	3.19E-02	IQGAP1	 
AKT1	 	kinase	 	 	3.20E-02	BCL2,VIM	 
DICER1	 	enzyme	 	 	3.22E-02	LCP1,VIM	 
glucocorticoid	 	chemical drug	 	 	3.24E-02	BCL2,NFKBIA	 
PI3K (complex)	 	complex	 	 	3.24E-02	BCL2,NFKBIA	 
MALAT1	0.300	other	 	 	3.28E-02	VIM	 
SKP2	 	other	 	 	3.28E-02	VIM	 
PAX8	 	transcription regulator	 	 	3.28E-02	BCL2	 
AXL	 	kinase	 	 	3.28E-02	VIM	 
UPF1	 	enzyme	 	 	3.28E-02	IQGAP1	 
ING1	 	transcription regulator	 	 	3.28E-02	TPT1	 
PIK3CD	 	kinase	 	 	3.28E-02	BCL2	 
sildenafil	 	chemical drug	 	 	3.28E-02	BCL2	 
sodium orthovanadate	 	chemical reagent	 	 	3.28E-02	NFKBIA	 
FUS-DDIT3	 	fusion gene/product	 	 	3.28E-02	VIM	 
alvocidib	 	chemical drug	 	 	3.28E-02	BCL2	 
asoprisnil	 	chemical drug	 	 	3.37E-02	BCL2	 
CASP1	 	peptidase	 	 	3.37E-02	VIM	 
ETV4	 	transcription regulator	 	 	3.37E-02	VIM	 
EZR	 	other	 	 	3.37E-02	BCL2	 
NCSTN	 	peptidase	 	 	3.37E-02	VIM	 
IGFBP3	 	other	 	 	3.37E-02	BCL2	 
ACVRL1	 	kinase	 	 	3.37E-02	ACTB	 
HSPG2	 	enzyme	 	 	3.37E-02	BCL2	 
Ap2	 	group	 	 	3.46E-02	BCL2	 
3M-001	 	chemical drug	 	 	3.46E-02	BCL2	 
MTDH	 	transcription regulator	 	 	3.46E-02	BCL2	 
TRH	 	other	 	 	3.46E-02	ACTB	 
XDH	 	enzyme	 	 	3.46E-02	VIM	 
MSX2	 	transcription regulator	 	 	3.46E-02	VIM	 
CAMK4	 	kinase	 	 	3.46E-02	BCL2	 
CD4	 	transmembrane receptor	 	 	3.46E-02	BCL2	 
KEAP1	 	transcription regulator	 	 	3.46E-02	BCL2	 
QKI	 	other	 	 	3.46E-02	VIM	 
histone deacetylase inhibitor	 	chemical drug	 	 	3.46E-02	BCL2	 
diethylstilbestrol	 	chemical drug	 	 	3.48E-02	LGALS1,MKI67	 
SP2509	 	chemical reagent	 	 	3.48E-02	LGALS1,MKI67	 
Ins1	 	other	 	 	3.50E-02	ACTB,VIM	 
3-methyladenine	 	chemical toxicant	 	 	3.55E-02	BCL2	 
MBTD1	 	other	 	 	3.55E-02	NFKBIA	 
NSD2	 	enzyme	 	 	3.55E-02	BCL2	 
TSLP	 	cytokine	 	 	3.55E-02	MKI67	 
TWIST2	 	transcription regulator	 	 	3.55E-02	VIM	 
NQO1	 	enzyme	 	 	3.55E-02	BCL2	 
APR-246	 	chemical drug	 	 	3.55E-02	BCL2	 
SAA1	 	transporter	 	 	3.55E-02	BCL2	 
ADORA2B	 	G-protein coupled receptor	 	 	3.55E-02	BCL2	 
POU4F2	 	transcription regulator	 	 	3.55E-02	BCL2	 
ethylene glycol tetraacetic acid	 	chemical reagent	 	 	3.55E-02	BCL2	 
cilostazol	 	chemical drug	 	 	3.55E-02	BCL2	 
parthenolide	 	chemical drug	 	 	3.55E-02	BCL2	 
TNFSF13	 	cytokine	 	 	3.65E-02	BCL2	 
TFAP4	 	transcription regulator	 	 	3.65E-02	VIM	 
miR-182-5p (and other miRNAs w/seed UUGGCAA)	 	mature microRNA	 	 	3.65E-02	MALAT1	 
TNFRSF9	 	transmembrane receptor	 	 	3.65E-02	BCL2	 
sorafenib	 	chemical drug	 	 	3.65E-02	VIM	 
memantine	 	chemical drug	 	 	3.65E-02	NFKBIA	 
paricalcitol	 	chemical drug	 	 	3.65E-02	BCL2	 
fluvastatin	 	chemical drug	 	 	3.65E-02	BCL2	 
pristane	 	chemical toxicant	 	 	3.65E-02	VIM	 
bromocriptine	 	chemical drug	 	 	3.65E-02	BCL2	 
ethionine	 	chemical toxicant	 	 	3.65E-02	TMSB10/TMSB4X	 
tamoxifen	 	chemical drug	 	 	3.69E-02	BCL2,MKI67	 
Tcf7	 	transcription regulator	 	 	3.74E-02	BCL2	 
pimagedine	 	chemical drug	 	 	3.74E-02	BCL2	 
propranolol	 	chemical drug	 	 	3.74E-02	NFKBIA	 
histone deacetylase	 	complex	 	 	3.74E-02	BCL2	 
propofol	 	chemical drug	 	 	3.74E-02	BCL2	 
Creb	 	group	 	 	3.80E-02	BCL2,MALAT1	 
LGR4	 	transmembrane receptor	 	 	3.83E-02	VIM	 
RNASEH2A	 	enzyme	 	 	3.83E-02	NFKBIA	 
PGF	 	growth factor	 	 	3.83E-02	BCL2	 
PLAUR	 	transmembrane receptor	 	 	3.83E-02	VIM	 
F7	 	peptidase	 	 	3.83E-02	EEF1A1	 
POSTN	 	other	 	 	3.83E-02	VIM	 
zoledronic acid	 	chemical drug	 	 	3.83E-02	BCL2	 
benzyl isothiocyanate	 	chemical - endogenous non-mammalian	 	 	3.83E-02	BCL2	 
pentoxifylline	 	chemical drug	 	 	3.83E-02	NFKBIA	 
arsenic trioxide	 	chemical drug	 	 	3.90E-02	BCL2,NFKBIA	 
DLL4	 	other	 	 	3.92E-02	LGALS1	 
CD2	 	transmembrane receptor	 	 	3.92E-02	BCL2	 
S100A4	 	other	 	 	3.92E-02	VIM	 
ATF1	 	transcription regulator	 	 	3.92E-02	BCL2	 
NKX2-5	 	transcription regulator	 	 	3.92E-02	BCL2	 
HOXC6	 	transcription regulator	 	 	3.92E-02	BCL2	 
FLT3	 	kinase	 	 	3.92E-02	BCL2	 
FASLG	 	cytokine	 	 	3.92E-02	BCL2	 
fasudil	 	chemical drug	 	 	3.92E-02	BCL2	 
GnRH analog	 	biologic drug	 	 	3.92E-02	MKI67,NFKBIA	 
PDGF BB	 	complex	 	 	3.94E-02	CCNL1,RACK1	 
KLF3	 	transcription regulator	 	 	3.94E-02	BCL2,VIM	 
5-fluorouracil	 	chemical drug	 	 	3.99E-02	BCL2,TMSB10/TMSB4X	 
JAK	 	group	 	 	4.01E-02	VIM	 
Laminin (complex)	 	complex	 	 	4.01E-02	VIM	 
KL	 	enzyme	 	 	4.01E-02	BCL2	 
H2AX	 	transcription regulator	 	 	4.01E-02	ACTB	 
RPS6KB1	 	kinase	 	 	4.01E-02	BCL2	 
SRSF2	 	transcription regulator	 	 	4.01E-02	VIM	 
mir-30	 	microRNA	 	 	4.01E-02	VIM	 
S-nitrosoglutathione	 	chemical toxicant	 	 	4.01E-02	NFKBIA	 
D-galactosamine	 	chemical - endogenous mammalian	 	 	4.01E-02	BCL2	 
POU5F1	 	transcription regulator	 	 	4.07E-02	BCL2,VIM	 
miR-200b-3p (and other miRNAs w/seed AAUACUG)	 	mature microRNA	 	 	4.10E-02	VIM	 
ZNF106	 	other	 	 	4.10E-02	LGALS1	 
ANGPT1	 	growth factor	 	 	4.10E-02	BCL2	 
RAC2	 	enzyme	 	 	4.10E-02	BCL2	 
HBEGF	 	growth factor	 	 	4.10E-02	BCL2	 
TNC	 	other	 	 	4.10E-02	BCL2	 
ILK	 	kinase	 	 	4.10E-02	BCL2	 
NME1	 	kinase	 	 	4.10E-02	BCL2	 
methyl methanesulfonate	 	chemical toxicant	 	 	4.10E-02	VIM	 
IL3	 	cytokine	 	 	4.14E-02	BCL2,EEF1A1	 
sodium bisulfide	 	chemical reagent	 	 	4.20E-02	BCL2	 
thymoquinone	 	chemical drug	 	 	4.20E-02	BCL2	 
Collagen(s)	 	complex	 	 	4.20E-02	ACTB	 
RBM5	 	other	 	 	4.20E-02	BCL2	 
A2M	 	transporter	 	 	4.20E-02	BCL2	 
miR-483-3p (miRNAs w/seed CACUCCU)	 	mature microRNA	 	 	4.20E-02	MKI67	 
GPX1	 	enzyme	 	 	4.20E-02	BCL2	 
PCGF2	 	transcription regulator	 	 	4.20E-02	VIM	 
Irgm1	 	other	 	 	4.20E-02	MKI67	 
dimethylnitrosamine	 	chemical toxicant	 	 	4.20E-02	VIM	 
2-amino-1-methyl-6-phenylimidazo-4-5-b-pyridine	 	chemical toxicant	 	 	4.20E-02	BCL2	 
Ro31-8220	 	chemical - kinase inhibitor	 	 	4.20E-02	BCL2	 
HOTAIR	 	other	 	 	4.29E-02	NFKBIA	 
IL23	 	complex	 	 	4.29E-02	BCL2	 
IFIH1	 	enzyme	 	 	4.29E-02	NFKBIA	 
IL12A	 	cytokine	 	 	4.29E-02	BCL2	 
ICOS	 	transmembrane receptor	 	 	4.29E-02	MKI67	 
N-acetylsphingosine	 	chemical reagent	 	 	4.29E-02	BCL2	 
Hsp27	 	group	 	 	4.38E-02	BCL2	 
LRP6	 	transmembrane receptor	 	 	4.38E-02	VIM	 
NOTCH2	 	transcription regulator	 	 	4.38E-02	BCL2	 
quinolinic acid	 	chemical - endogenous mammalian	 	 	4.38E-02	BCL2	 
baicalein	 	chemical drug	 	 	4.38E-02	BCL2	 
TEAD3	 	transcription regulator	 	 	4.47E-02	SLFN5	 
TOB1	 	transcription regulator	 	 	4.47E-02	MKI67	 
JAK3	 	kinase	 	 	4.47E-02	BCL2	 
herbimycin	 	chemical - kinase inhibitor	 	 	4.47E-02	BCL2	 
aldesleukin	 	biologic drug	 	 	4.47E-02	BCL2	 
N-formyl-Met-Leu-Phe	 	chemical reagent	 	 	4.47E-02	NFKBIA	 
baicalin	 	chemical - endogenous non-mammalian	 	 	4.56E-02	BCL2	 
ITGA5	 	transmembrane receptor	 	 	4.56E-02	BCL2	 
APLN	 	other	 	 	4.56E-02	BCL2	 
IL24	 	cytokine	 	 	4.56E-02	BCL2	 
IDH1	 	enzyme	 	 	4.56E-02	VIM	 
LTBR	 	transmembrane receptor	 	 	4.56E-02	NFKBIA	 
CD86	 	transmembrane receptor	 	 	4.56E-02	NFKBIA	 
MAPK7	 	kinase	 	 	4.56E-02	VIM	 
JAG1	 	growth factor	 	 	4.56E-02	VIM	 
RARA	 	ligand-dependent nuclear receptor	 	 	4.56E-02	LGALS1,SFPQ	 
SQSTM1	 	transcription regulator	 	 	4.65E-02	NFKBIA	 
NLRX1	 	other	 	 	4.65E-02	NFKBIA	 
CG	 	complex	 	 	4.66E-02	ACTB,BCL2	 
IFN type 1	 	group	 	 	4.74E-02	BCL2	 
TSC22D3	 	transcription regulator	 	 	4.74E-02	BCL2	 
BSG	 	transporter	 	 	4.74E-02	VIM	 
TIMP3	 	other	 	 	4.74E-02	VIM	 
HSPA5	 	enzyme	 	 	4.74E-02	BCL2	 
BRD2	 	kinase	 	 	4.74E-02	BCL2	 
TEAD2	 	transcription regulator	 	 	4.74E-02	SLFN5	 
bicalutamide	 	chemical drug	 	 	4.74E-02	VIM	 
ZBTB20	 	transcription regulator	 	 	4.83E-02	NFKBIA	 
panobinostat	 	chemical drug	 	 	4.83E-02	VIM	 
CCN5	 	growth factor	 	 	4.83E-02	VIM	 
IGFBP2	 	other	 	 	4.83E-02	MALAT1	 
CDX1	 	transcription regulator	 	 	4.83E-02	BCL2	 
brefeldin A	 	chemical - endogenous non-mammalian	 	 	4.83E-02	BCL2	 
nitroprusside	 	chemical drug	 	 	4.83E-02	BCL2	 
carrageenan	 	chemical drug	 	 	4.83E-02	NFKBIA	 
TCR	 	complex	 	 	4.86E-02	BCL2,NFKBIA	 
IL10	 	cytokine	 	 	4.86E-02	BCL2,LGALS1	 
FAS	 	transmembrane receptor	 	 	4.91E-02	BCL2,NFKBIA	 
MSTN	 	growth factor	 	 	4.92E-02	VIM	 
SFRP1	 	transmembrane receptor	 	 	4.92E-02	VIM	 
BAX	 	transporter	 	 	4.92E-02	BCL2	 
PTPN1	 	phosphatase	 	 	4.92E-02	NFKBIA	 
CD5	 	transmembrane receptor	 	 	4.92E-02	BCL2	 
ADM	 	other	 	 	4.92E-02	BCL2	 
2,3,4,7,8-pentachlorodibenzofuran	 	chemical toxicant	 	 	4.92E-02	TMSB10/TMSB4X	 
