© 2000-2020 QIAGEN. All rights reserved.

Upstream Regulator	Expr Log Ratio	Molecule Type	Predicted Activation State	Activation z-score	Flags	p-value of overlap	Target Molecules in Dataset	Mechanistic Network
MAFK	 	transcription regulator	 	 	 	3.00E-02	PRDM1	 
SIN3B	 	transcription regulator	 	 	 	3.00E-02	LDHA	 
NLRC5	 	transcription regulator	 	 	 	3.00E-02	HLA-E	 
KISS1R	 	G-protein coupled receptor	 	 	 	3.00E-02	FOS	 
DDX5	 	enzyme	 	 	 	3.00E-02	FOS	 
EPOR	 	transmembrane receptor	 	 	 	3.00E-02	SOCS3	 
CYP2J2	 	enzyme	 	 	 	3.00E-02	NFKBIA	 
ADM2	 	other	 	 	 	3.00E-02	FOS	 
TNFRSF13B	 	transmembrane receptor	 	 	 	3.00E-02	PRDM1	 
SMARCC1	 	transcription regulator	 	 	 	3.00E-02	IL7R	 
acteoside	 	chemical - endogenous non-mammalian	 	 	 	3.00E-02	FOS	 
PD 153035	 	chemical drug	 	 	 	3.00E-02	FOS	 
W7	 	chemical reagent	 	 	 	3.00E-02	FOS	 
acetaldehyde	 	chemical - endogenous mammalian	 	 	 	3.00E-02	FOS	 
BAY K8644	 	chemical reagent	 	 	 	3.00E-02	FOS	 
pilocarpine	 	chemical drug	 	 	 	3.00E-02	FOS	 
butaprost	 	chemical drug	 	 	 	3.00E-02	SOCS3	 
Zn2+	 	chemical - endogenous mammalian	 	 	 	3.00E-02	FOS	 
MAPK14	 	kinase	 	 	 	3.12E-02	FOS,SOCS3	 
prostaglandin A1	 	chemical - endogenous non-mammalian	 	 	 	3.14E-02	NFKBIA	 
CaMKII	 	complex	 	 	 	3.14E-02	FOS	 
ETS	 	group	 	 	 	3.14E-02	FOS	 
IPMK	 	kinase	 	 	 	3.14E-02	FOS	 
MAPK8IP1	 	other	 	 	 	3.14E-02	FOS	 
MAPK13	 	kinase	 	 	 	3.14E-02	FOS	 
OXT	 	other	 	 	 	3.14E-02	FOS	 
IL2RA	 	transmembrane receptor	 	 	 	3.14E-02	FOS	 
miR-7a-5p (and other miRNAs w/seed GGAAGAC)	 	mature microRNA	 	 	 	3.14E-02	FOS	 
STK4	-0.271	kinase	 	 	 	3.14E-02	IL7R	 
EIF4G1	 	translation regulator	 	 	 	3.14E-02	ATM	 
MAPK12	 	kinase	 	 	 	3.14E-02	FOS	 
ACVR1C	 	kinase	 	 	 	3.14E-02	FOS	 
RPS6KA5	 	kinase	 	 	 	3.14E-02	FOS	 
EPCAM	 	other	 	 	 	3.14E-02	FOS	 
CISH	 	other	 	 	 	3.14E-02	PRDM1	 
TERF2IP	 	other	 	 	 	3.14E-02	NFKBIA	 
RAPGEF3	 	other	 	 	 	3.14E-02	SOCS3	 
LILRB1	 	transmembrane receptor	 	 	 	3.14E-02	PRDM1	 
ketamine	 	chemical drug	 	 	 	3.14E-02	FOS	 
GLP-1-(7-34)-amide	 	biologic drug	 	 	 	3.14E-02	FOS	 
L-buthionine (SR)-sulfoximine	 	chemical drug	 	 	 	3.14E-02	NFKBIA	 
nicotine	 	chemical drug	 	 	 	3.18E-02	FOS,STAT1	 
MAP2K1	 	kinase	 	 	 	3.21E-02	FOS,NFKBIA	 
RORA	 	ligand-dependent nuclear receptor	 	 	 	3.21E-02	NFKBIA,SOCS3	 
HNF4A	 	transcription regulator	 	 	 	3.25E-02	AHNAK,LDHA,NOSIP,PRDM1,SRSF11,STAT1,TCF7	 
zidovudine	 	chemical drug	 	 	 	3.28E-02	STAT1	 
ADCY	 	group	 	 	 	3.28E-02	FOS	 
NfkB-RelA	 	complex	 	 	 	3.28E-02	NFKBIA	 
JUN/JUNB/JUND	 	group	 	 	 	3.28E-02	FOS	 
NADPH oxidase	 	complex	 	 	 	3.28E-02	FOS	 
FAM3B	 	cytokine	 	 	 	3.28E-02	LDHA	 
HTATIP2	 	transcription regulator	 	 	 	3.28E-02	FOS	 
FGF4	 	growth factor	 	 	 	3.28E-02	FOS	 
TF	 	transporter	 	 	 	3.28E-02	NFKBIA	 
IFNK	 	cytokine	 	 	 	3.28E-02	STAT1	 
MAP2K5	 	kinase	 	 	 	3.28E-02	FOS	 
TFF3	 	other	 	 	 	3.28E-02	FOS	 
PD184352	 	chemical drug	 	 	 	3.28E-02	FOS	 
Sch-23390	 	chemical drug	 	 	 	3.28E-02	FOS	 
desipramine	 	chemical drug	 	 	 	3.28E-02	FOS	 
lipoarabinomannan	 	chemical - endogenous non-mammalian	 	 	 	3.28E-02	STAT1	 
diallyl trisulfide	 	chemical - endogenous non-mammalian	 	 	 	3.28E-02	FOS	 
cannabidiol	 	chemical drug	 	 	 	3.28E-02	SOCS3	 
TREM1	 	transmembrane receptor	 	 	 	3.33E-02	NFKBIA,RGS1	 
cocaine	 	chemical drug	 	 	 	3.36E-02	FOS,STAT1	 
CXCL12	 	cytokine	 	 	 	3.42E-02	FOS,SOCS3	 
risperidone	 	chemical drug	 	 	 	3.42E-02	FOS	 
dexamethasone phosphate	 	chemical drug	 	 	 	3.42E-02	NFKBIA	 
PDGF-AA	 	complex	 	 	 	3.42E-02	FOS	 
vasoactive intestinal peptide	 	biologic drug	 	 	 	3.42E-02	FOS	 
MAP3K3	 	kinase	 	 	 	3.42E-02	FOS	 
KISS1	 	other	 	 	 	3.42E-02	FOS	 
UCN	 	other	 	 	 	3.42E-02	FOS	 
WNT7A	 	cytokine	 	 	 	3.42E-02	LBH	 
RACK1	 	enzyme	 	 	 	3.42E-02	FOS	 
TGFB1I1	 	transcription regulator	 	 	 	3.42E-02	FOS	 
NTRK1	 	kinase	 	 	 	3.42E-02	FOS	 
Cdkn1c	 	other	 	 	 	3.42E-02	ATM	 
Mt2	 	other	 	 	 	3.42E-02	FOS	 
bisindolylmaleimide iv	 	chemical - kinase inhibitor	 	 	 	3.42E-02	FOS	 
chelerythrine	 	chemical drug	 	 	 	3.42E-02	NFKBIA	 
CD 437	 	chemical drug	 	 	 	3.55E-02	FOS,NFKBIA	 
E2F1	 	transcription regulator	 	 	 	3.56E-02	ATM,FOS,NFKBIA	 
dibutyl phthalate	 	chemical toxicant	 	 	 	3.56E-02	FOS	 
calpain	 	complex	 	 	 	3.56E-02	NFKBIA	 
TNFRSF4	 	transmembrane receptor	 	 	 	3.56E-02	PRDM1	 
TRA	 	transmembrane receptor	 	 	 	3.56E-02	SOCS3	 
GHRH	 	other	 	 	 	3.56E-02	FOS	 
SLPI	 	other	 	 	 	3.56E-02	NFKBIA	 
mir-9	 	microRNA	 	 	 	3.56E-02	PRDM1	 
mir-214	 	microRNA	 	 	 	3.56E-02	ATM	 
SOX6	 	transcription regulator	 	 	 	3.56E-02	SOCS3	 
SSTR2	 	G-protein coupled receptor	 	 	 	3.56E-02	FOS	 
GABA	 	chemical - endogenous mammalian	 	 	 	3.56E-02	FOS	 
triamcinolone acetonide	 	chemical drug	 	 	 	3.67E-02	FOS,NFKBIA	 
atorvastatin	 	chemical drug	 	 	 	3.67E-02	FOS,RGS1	 
thyroid hormone receptor	 	group	 	 	 	3.70E-02	FOS	 
DCAF1	 	kinase	 	 	 	3.70E-02	SOCS3	 
CDC73	 	other	 	 	 	3.70E-02	STAT1	 
MST1	 	growth factor	 	 	 	3.70E-02	FOS	 
TNFSF4	 	cytokine	 	 	 	3.70E-02	PRDM1	 
CXCL10	 	cytokine	 	 	 	3.70E-02	FOS	 
RCAN1	 	transcription regulator	 	 	 	3.70E-02	FOS	 
miR-203a-3p (and other miRNAs w/seed UGAAAUG)	 	mature microRNA	 	 	 	3.70E-02	SOCS3	 
MTA3	 	transcription regulator	 	 	 	3.70E-02	PRDM1	 
NOS1	 	enzyme	 	 	 	3.70E-02	FOS	 
TAF4B	 	transcription regulator	 	 	 	3.70E-02	NFKBIA	 
HSPD1	 	enzyme	 	 	 	3.70E-02	SOCS3	 
BAG1	 	other	 	 	 	3.70E-02	FOS	 
arotinoid acid	 	chemical toxicant	 	 	 	3.70E-02	FOS	 
amino acids	 	chemical - endogenous mammalian	 	 	 	3.70E-02	FOS	 
arsenic	 	chemical toxicant	 	 	 	3.70E-02	FOS	 
linolenic acid	 	chemical - endogenous mammalian	 	 	 	3.70E-02	NFKBIA	 
curdlan	 	chemical - endogenous non-mammalian	 	 	 	3.70E-02	FOS	 
ID2	 	transcription regulator	 	 	 	3.83E-02	IL7R,SOCS3	 
picrotoxin	 	chemical toxicant	 	 	 	3.84E-02	FOS	 
GAS6	 	growth factor	 	 	 	3.84E-02	SOCS3	 
NTF3	 	growth factor	 	 	 	3.84E-02	FOS	 
MAP2K2	 	kinase	 	 	 	3.84E-02	FOS	 
SLC9A3	 	ion channel	 	 	 	3.84E-02	STAT1	 
ECSIT	 	transcription regulator	 	 	 	3.84E-02	NFKBIA	 
PTPN22	 	phosphatase	 	 	 	3.84E-02	FOS	 
CCR1	 	G-protein coupled receptor	 	 	 	3.84E-02	FOS	 
ozone	 	chemical toxicant	 	 	 	3.84E-02	FOS	 
rimonabant	 	chemical drug	 	 	 	3.84E-02	FOS	 
isoflurane	 	chemical drug	 	 	 	3.84E-02	FOS	 
SL 327	 	chemical - protease inhibitor	 	 	 	3.84E-02	FOS	 
octreotide	 	biologic drug	 	 	 	3.84E-02	FOS	 
ceramide	 	chemical - endogenous mammalian	 	 	 	3.84E-02	FOS	 
progestin	 	chemical drug	 	 	 	3.84E-02	NFKBIA	 
Jnk	 	group	 	 	 	3.90E-02	FOS,SOCS3	 
SP3	 	transcription regulator	 	 	 	3.90E-02	FOS,STAT1	 
TLR7	 	transmembrane receptor	 	 	 	3.93E-02	NFKBIA,STAT1	 
CpG ODN 2216	 	chemical reagent	 	 	 	3.98E-02	STAT1	 
choline fenofibrate	 	chemical drug	 	 	 	3.98E-02	NFKBIA	 
PRKDC	 	kinase	 	 	 	3.98E-02	ATM	 
HMGN1	 	transcription regulator	 	 	 	3.98E-02	FOS	 
REN	 	peptidase	 	 	 	3.98E-02	FOS	 
FABP4	 	transporter	 	 	 	3.98E-02	SOCS3	 
CD69	 	transmembrane receptor	 	 	 	3.98E-02	SOCS3	 
TRADD	 	other	 	 	 	3.98E-02	NFKBIA	 
PRKAR2B	 	kinase	 	 	 	3.98E-02	FOS	 
BATF	 	transcription regulator	 	 	 	3.98E-02	TCF7	 
JAK inhibitor I	 	chemical - kinase inhibitor	 	 	 	3.98E-02	SOCS3	 
imipramine	 	chemical drug	 	 	 	3.98E-02	FOS	 
hydrochloric acid	 	chemical - endogenous mammalian	 	 	 	3.98E-02	FOS	 
apomorphine	 	chemical drug	 	 	 	3.98E-02	FOS	 
fludarabine	 	chemical drug	 	 	 	3.98E-02	STAT1	 
NKX2-3	 	transcription regulator	 	 	 	4.03E-02	IL7R,STAT1	 
ETS1	 	transcription regulator	 	 	 	4.10E-02	IL7R,PRDM1	 
IFNL3	 	cytokine	 	 	 	4.12E-02	STAT1	 
GRP	 	growth factor	 	 	 	4.12E-02	FOS	 
miR-133a-3p (and other miRNAs w/seed UUGGUCC)	 	mature microRNA	 	 	 	4.12E-02	MALAT1	 
SUB1	 	transcription regulator	 	 	 	4.12E-02	FOS	 
HOXB13	 	transcription regulator	 	 	 	4.12E-02	NFKBIA	 
B2M	 	transmembrane receptor	 	 	 	4.12E-02	HLA-E	 
NPC2	 	transporter	 	 	 	4.12E-02	STAT1	 
IRAK3	 	kinase	 	 	 	4.12E-02	NFKBIA	 
HOXA7	 	transcription regulator	 	 	 	4.12E-02	IL7R	 
CFLAR	 	other	 	 	 	4.12E-02	FOS	 
vitamin K3	 	chemical drug	 	 	 	4.12E-02	FOS	 
stearic acid	 	chemical - endogenous mammalian	 	 	 	4.12E-02	NFKBIA	 
N(G)-monomethyl-D-arginine	 	chemical - endogenous mammalian	 	 	 	4.12E-02	FOS	 
TAL1	 	transcription regulator	 	 	 	4.16E-02	HLA-E,TCF7	 
U0126	 	chemical - kinase inhibitor	 	 	 	4.17E-02	FOS,SOCS3,STAT1	 
leucine	 	chemical - endogenous mammalian	 	 	 	4.26E-02	FOS	 
FCGR2B	 	transmembrane receptor	 	 	 	4.26E-02	SOCS3	 
AGTR2	 	G-protein coupled receptor	 	 	 	4.26E-02	FOS	 
RPSA	 	translation regulator	 	 	 	4.26E-02	STAT1	 
PTX3	 	other	 	 	 	4.26E-02	FOS	 
USP18	 	peptidase	 	 	 	4.26E-02	SOCS3	 
FAAH	 	enzyme	 	 	 	4.26E-02	FOS	 
TGM2	 	enzyme	 	 	 	4.33E-02	SLFN5,STAT1	 
FGFR4	 	kinase	 	 	 	4.40E-02	FOS	 
MYOG	 	transcription regulator	 	 	 	4.40E-02	FOS	 
SUMO1	 	enzyme	 	 	 	4.40E-02	CHD3	 
NGFR	 	transmembrane receptor	 	 	 	4.40E-02	FOS	 
MAPK11	 	kinase	 	 	 	4.40E-02	FOS	 
VAV1	 	transcription regulator	 	 	 	4.40E-02	FOS	 
CNOT7	 	transcription regulator	 	 	 	4.40E-02	STAT1	 
CLU	 	other	 	 	 	4.40E-02	NFKBIA	 
KNG1	 	other	 	 	 	4.40E-02	FOS	 
APEX1	 	enzyme	 	 	 	4.40E-02	FOS	 
WAS	 	other	 	 	 	4.40E-02	STAT1	 
DRD2	 	G-protein coupled receptor	 	 	 	4.40E-02	FOS	 
VAV2	 	transcription regulator	 	 	 	4.40E-02	FOS	 
fluvoxamine	 	chemical drug	 	 	 	4.40E-02	FOS	 
crocidolite asbestos	 	chemical toxicant	 	 	 	4.40E-02	FOS	 
clodronic acid	 	chemical drug	 	 	 	4.40E-02	FOS	 
butylated hydroxyanisol	 	chemical toxicant	 	 	 	4.40E-02	FOS	 
vinblastine	 	chemical drug	 	 	 	4.40E-02	FOS	 
bufalin	 	chemical reagent	 	 	 	4.40E-02	FOS	 
EPAS1	 	transcription regulator	 	 	 	4.40E-02	FOS,LDHA	 
PPARD	 	ligand-dependent nuclear receptor	 	 	 	4.47E-02	LDHA,STAT1	 
etanercept	 	biologic drug	 	 	 	4.54E-02	STAT1	 
Stat3-Stat3	 	complex	 	 	 	4.54E-02	SOCS3	 
Fc gamma receptor	 	group	 	 	 	4.54E-02	SOCS3	 
TRPM2	 	ion channel	 	 	 	4.54E-02	LDHA	 
PRKG1	 	kinase	 	 	 	4.54E-02	FOS	 
mir-221	 	microRNA	 	 	 	4.54E-02	ATM	 
PRKCZ	 	kinase	 	 	 	4.54E-02	NFKBIA	 
SOX10	 	transcription regulator	 	 	 	4.54E-02	FOS	 
EIF2AK4	 	kinase	 	 	 	4.54E-02	PRDM1	 
UXT	 	transcription regulator	 	 	 	4.54E-02	NFKBIA	 
N-(3-(aminomethyl)benzyl)acetamidine	 	chemical reagent	 	 	 	4.54E-02	ATM	 
irbesartan	 	chemical drug	 	 	 	4.54E-02	FOS	 
KN 93	 	chemical - kinase inhibitor	 	 	 	4.54E-02	FOS	 
2,4-dinitrophenol-ovalbumin conjugate	 	chemical reagent	 	 	 	4.54E-02	FOS	 
RUNX1	 	transcription regulator	 	 	 	4.54E-02	IL7R,STAT1	 
REL	 	transcription regulator	 	 	 	4.61E-02	FOS,NFKBIA	 
3M-011	 	chemical reagent	 	 	 	4.68E-02	STAT1	 
TET1	 	enzyme	 	 	 	4.68E-02	FOS	 
HLX	 	transcription regulator	 	 	 	4.68E-02	PRDM1	 
ITGAV	 	transmembrane receptor	 	 	 	4.68E-02	FOS	 
miR-221-3p (and other miRNAs w/seed GCUACAU)	 	mature microRNA	 	 	 	4.68E-02	FOS	 
ZBTB7A	 	transcription regulator	 	 	 	4.68E-02	FOS	 
UBE2I	 	enzyme	 	 	 	4.68E-02	STAT1	 
bafilomycin A1	 	chemical drug	 	 	 	4.68E-02	NFKBIA	 
SMAD4	 	transcription regulator	 	 	 	4.75E-02	FOS,NFKBIA	 
Calcineurin A	 	group	 	 	 	4.82E-02	FOS	 
oleanolic acid	 	chemical - endogenous non-mammalian	 	 	 	4.82E-02	SOCS3	 
SOX17	 	transcription regulator	 	 	 	4.82E-02	FOS	 
ZBED6	 	transcription regulator	 	 	 	4.82E-02	TCF7	 
GAB2	 	other	 	 	 	4.82E-02	FOS	 
PLAT	 	peptidase	 	 	 	4.82E-02	FOS	 
TYK2	 	kinase	 	 	 	4.82E-02	SOCS3	 
CDC42	 	enzyme	 	 	 	4.82E-02	FOS	 
EWSR1	 	other	 	 	 	4.82E-02	FOS	 
green tea polyphenol	 	chemical drug	 	 	 	4.82E-02	FOS	 
bardoxolone	 	chemical drug	 	 	 	4.82E-02	NFKBIA	 
honokiol	 	chemical - endogenous non-mammalian	 	 	 	4.82E-02	FOS	 
GATA3	 	transcription regulator	 	 	 	4.89E-02	FOS,IL7R	 
IL33	 	cytokine	 	 	 	4.93E-02	NFKBIA,SOCS3	 
PIK3CD	 	kinase	 	 	 	4.95E-02	PRDM1	 
SU6656	 	chemical toxicant	 	 	 	4.95E-02	SOCS3	 
formaldehyde	 	chemical - endogenous mammalian	 	 	 	4.95E-02	FOS	 
sodium orthovanadate	 	chemical reagent	 	 	 	4.95E-02	NFKBIA	 
exenatide	 	biologic drug	 	 	 	4.95E-02	FOS	 
indole-3-carbinol	 	chemical drug	 	 	 	4.95E-02	FOS	 
