© 2000-2020 QIAGEN. All rights reserved.

Upstream Regulator	Expr Log Ratio	Molecule Type	Predicted Activation State	Activation z-score	p-value of overlap	Target Molecules in Dataset	Mechanistic Network
POU2AF1	 	transcription regulator	 	 	1.24E-02	CCR5,CD69,PRDM1	 
FOXA1	 	transcription regulator	 	-0.149	1.26E-02	DSE,GLS,MYC,NRIP1,XBP1	 
NGF	 	growth factor	 	-0.083	1.28E-02	EEF1A1,JUN,LRRFIP1,MYC,RACK1,XBP1	 
SATB1	 	transcription regulator	 	-0.152	1.29E-02	CD69,IL7R,NCOR1,PTGES3,VIM	 
BCOR	 	transcription regulator	 	 	1.29E-02	CD74,PRDM1	 
CDK1	 	kinase	 	 	1.29E-02	JUN,XBP1	 
MGAT5	 	enzyme	 	 	1.29E-02	MYC,PTPRC	 
CCL4	 	cytokine	 	 	1.29E-02	CCR5,XBP1	 
NLRC5	-0.294	transcription regulator	 	 	1.29E-02	HLA-C,TAP1	 
DDX5	 	enzyme	 	 	1.29E-02	JUN,MYC	 
EPOR	 	transmembrane receptor	 	 	1.29E-02	JUN,MYC	 
NR6A1	 	ligand-dependent nuclear receptor	 	 	1.29E-02	GLS,VIM	 
PCDH11Y	 	other	 	 	1.29E-02	JUN,MYC	 
THZ1	 	chemical - kinase inhibitor	 	 	1.29E-02	BIRC3,GPR183	 
PD 169316	 	chemical - kinase inhibitor	 	 	1.29E-02	BIRC3,VIM	 
acetaldehyde	 	chemical - endogenous mammalian	 	 	1.29E-02	JUN,MYC	 
epirubicin	 	chemical drug	 	 	1.29E-02	ABCB1,MYC	 
uranyl nitrate	 	chemical toxicant	 	-1.969	1.29E-02	CD74,FTL,RACK1,TPT1	 
sodium arsenite	 	chemical drug	 	 	1.30E-02	ENO1,JUN,RAF1	 
berberine	 	chemical drug	 	-1.000	1.34E-02	BIRC3,CFLAR,GLS,VIM	 
CEBPA	 	transcription regulator	 	-0.038	1.34E-02	ABCB1,ITGAL,JUN,MYC,PRDM1,PTPRC,PUM2,RUNX3,S100A8	 
P38 MAPK	 	group	 	-0.045	1.34E-02	CCL5,CD69,CFLAR,IL32,ITGA4,JUN,MYC,PRDM1	 
CXCR4	 	G-protein coupled receptor	 	 	1.36E-02	CD69,DPP4,MYC	 
PTGES	 	enzyme	 	 	1.36E-02	ITGAL,MYC,VIM	 
chloroquine	 	chemical drug	 	 	1.36E-02	ATP1A1,CCL5,CD69	 
RUNX1	 	transcription regulator	 	0.000	1.38E-02	CD53,IL7R,ITGA4,ITGAL,MYC,PIK3R1	 
IPMK	 	kinase	 	 	1.42E-02	CAPNS1,JUN	 
WDR5	 	transcription regulator	 	 	1.42E-02	MYC,VIM	 
IL2RA	 	transmembrane receptor	 	 	1.42E-02	JUN,MYC	 
PTAFR	 	G-protein coupled receptor	 	 	1.42E-02	MYC,VIM	 
RPS6KA5	 	kinase	 	 	1.42E-02	JUN,MYC	 
EPCAM	 	other	 	 	1.42E-02	JUN,MYC	 
HSP90AB1	 	enzyme	 	 	1.42E-02	CFLAR,MYC	 
2-mercaptoacetate	 	chemical drug	 	 	1.42E-02	ENO1,TPT1	 
mezerein	 	chemical - endogenous non-mammalian	 	 	1.42E-02	CD74,EEF1A1	 
selenomethylselenocysteine	 	chemical - endogenous mammalian	 	 	1.42E-02	ATP1A1,JUN	 
sunitinib	 	chemical drug	 	 	1.42E-02	CD69,ITGA4,ITGAL	 
FLI1	 	transcription regulator	 	 	1.42E-02	CCL5,NPM1,RACK1	 
mitomycin C	 	chemical drug	 	 	1.42E-02	BRD2,JUN,MALAT1	 
MAPK8	 	kinase	 	-0.573	1.44E-02	ABCB1,BIRC3,CCL5,JUN,MYC	 
UCHL1	 	peptidase	 	 	1.48E-02	BACH2,DOCK10,LBH	 
miR-17-5p (and other miRNAs w/seed AAAGUGC)	 	mature microRNA	 	 	1.48E-02	CAMTA1,MYLIP,VIM	 
miR-204-5p (and other miRNAs w/seed UCCCUUU)	 	mature microRNA	 	 	1.48E-02	ARPC1B,MYC,PIK3R1	 
tetrachlorodibenzodioxin	 	chemical toxicant	 	0.342	1.48E-02	ABCB1,BACH2,CCL5,ITGAL,JUN,MYC,PRDM1,S100A8	 
hyaluronic acid	 	chemical - endogenous mammalian	 	-1.091	1.50E-02	ABCB1,CCL5,JUN,PTPRC	 
TGFB3	 	growth factor	 	-0.085	1.50E-02	ADAM12,BHLHE40,EEF1D,JUN	 
CCR2	0.318	G-protein coupled receptor	 	-0.254	1.50E-02	CCL5,CCR2,CCR5,ITGAL	 
EGF	 	growth factor	 	0.114	1.51E-02	ATM,CFLAR,DPP4,EEF1A1,IL7R,JUN,MYC,PIK3R1,VIM,ZBTB33	 
zidovudine	 	chemical drug	 	 	1.54E-02	FOXP1,MYC	 
pregna-4,17-diene-3,16-dione	 	chemical - endogenous non-mammalian	 	 	1.54E-02	CFLAR,MYC	 
CTR9	 	other	 	 	1.54E-02	MYC,RASGRP1	 
HTATIP2	 	transcription regulator	 	 	1.54E-02	MYC,PKM	 
miR-30a-3p (and other miRNAs w/seed UUUCAGU)	 	mature microRNA	 	 	1.54E-02	SCAF11,VEZT	 
BRD7	 	transcription regulator	 	 	1.54E-02	DICER1,VIM	 
MBD1	 	transcription regulator	 	 	1.54E-02	ABCB1,DPP4	 
CETP	 	enzyme	 	 	1.54E-02	P4HB,PDIA4	 
SRC	 	kinase	 	1.132	1.55E-02	ENO1,JUN,MYC,VIM	 
Ins1	 	other	 	0.078	1.56E-02	ARF1,ATP1A1,CCL5,JUN,MYC,PIK3R1,VIM	 
troglitazone	 	chemical drug	 	-0.059	1.57E-02	ABHD2,BIRC3,CCL5,CFLAR,EIF5,JUN,MYC,NRIP1	 
indomethacin	 	chemical drug	 	0.647	1.57E-02	BIRC3,MYC,P4HB,S100A8,TMSB10/TMSB4X,VIM	 
DUSP1	 	phosphatase	 	0.000	1.59E-02	JUN,PIK3R1,PNRC1,PRDM1	 
arsenite	 	chemical toxicant	 	 	1.59E-02	ABCB1,ADAM12,JUN,MYC	 
Sn50 peptide	 	chemical toxicant	 	 	1.61E-02	BIRC3,MYC,RACK1	 
DDIT3	 	transcription regulator	 	1.000	1.64E-02	CFLAR,RUNX3,VIM,XBP1	 
miglitol	 	chemical drug	 	 	1.65E-02	ITGAL	 
PYGO2	 	other	 	 	1.65E-02	ABCB1	 
Cop9 Signalosome	 	complex	 	 	1.65E-02	JUN	 
clorobiocin	 	chemical drug	 	 	1.65E-02	RAF1	 
DPTA-NONOate	 	chemical reagent	 	 	1.65E-02	CFLAR	 
epratuzumab	 	biologic drug	 	 	1.65E-02	PRDM1	 
lonaprisan	 	chemical drug	 	 	1.65E-02	MYC	 
Cofilin	 	group	 	 	1.65E-02	MYC	 
Max-Myc	 	complex	 	 	1.65E-02	CFLAR	 
SFTPA2	 	other	 	 	1.65E-02	XBP1	 
T-type Calcium Channel	 	complex	 	 	1.65E-02	ANKH	 
SLC4A5	 	transporter	 	 	1.65E-02	SPTBN1	 
RBMS3	 	other	 	 	1.65E-02	MYC	 
ARL16	 	other	 	 	1.65E-02	CCL5	 
RPRD1B	 	other	 	 	1.65E-02	MYC	 
CCDC88C	 	other	 	 	1.65E-02	MYC	 
TRIM71	 	enzyme	 	 	1.65E-02	MYC	 
BCAS3	 	other	 	 	1.65E-02	MYC	 
USP36	 	peptidase	 	 	1.65E-02	MYC	 
BATF2	 	other	 	 	1.65E-02	JUN	 
carbimazole	 	chemical drug	 	 	1.65E-02	CD69	 
PACS2	 	other	 	 	1.65E-02	HLA-C	 
CTNNβ-LEF1	 	complex	 	 	1.65E-02	MYC	 
Gm-Csf Receptor	 	complex	 	 	1.65E-02	MYC	 
MAP3K21	 	kinase	 	 	1.65E-02	VIM	 
EIF4F	 	complex	 	 	1.65E-02	MYC	 
OMG	 	G-protein coupled receptor	 	 	1.65E-02	MYC	 
KIR	 	group	 	 	1.65E-02	CFLAR	 
NOSIP	 	other	 	 	1.65E-02	MYC	 
dibromoacetic acid	 	chemical toxicant	 	 	1.65E-02	MYC	 
TRPC5	 	ion channel	 	 	1.65E-02	ABCB1	 
CSDE1	 	enzyme	 	 	1.65E-02	MYC	 
GH2	 	other	 	 	1.65E-02	PIK3R1	 
PTPA	 	phosphatase	 	 	1.65E-02	MYC	 
AMD1	 	enzyme	 	 	1.65E-02	MYC	 
NMB	 	other	 	 	1.65E-02	JUN	 
STAM	 	other	 	 	1.65E-02	MYC	 
miR-155-3p (miRNAs w/seed UCCUACC)	 	mature microRNA	 	 	1.65E-02	DNAJB1	 
miR-344d-3p (and other miRNAs w/seed AUAUAAC)	 	mature microRNA	 	 	1.65E-02	OIP5-AS1	 
miR-512-3p (miRNAs w/seed AGUGCUG)	 	mature microRNA	 	 	1.65E-02	CFLAR	 
miR-185-3p (and other miRNAs w/seed GGGGCUG)	 	mature microRNA	 	 	1.65E-02	MYC	 
miR-101-5p (miRNAs w/seed AGUUAUC)	 	mature microRNA	 	 	1.65E-02	ATM	 
miR-532-5p (and other miRNAs w/seed AUGCCUU)	 	mature microRNA	 	 	1.65E-02	RUNX3	 
mir-331	 	microRNA	 	 	1.65E-02	MYC	 
mir-504	 	microRNA	 	 	1.65E-02	FOXP1	 
mir-105	 	microRNA	 	 	1.65E-02	MYC	 
mir-630	 	microRNA	 	 	1.65E-02	DICER1	 
CENPX	 	other	 	 	1.65E-02	MYC	 
CDK10	 	kinase	 	 	1.65E-02	RAF1	 
RPL15	 	other	 	 	1.65E-02	MYC	 
GLUL	 	enzyme	 	 	1.65E-02	GLS	 
KIR2DS2 (includes others)	 	transmembrane receptor	 	 	1.65E-02	CD69	 
DCTN4	 	other	 	 	1.65E-02	CCL5	 
MUC16	 	other	 	 	1.65E-02	CFLAR	 
poly-L-glutamic acid-peptoid 1 conjugate QM56	 	chemical reagent	 	 	1.65E-02	CCL5	 
VANGL1	 	other	 	 	1.65E-02	JUN	 
TIAM2	 	enzyme	 	 	1.65E-02	VIM	 
HNRNPL	 	other	 	 	1.65E-02	PTPRC	 
WASHC1	 	other	 	 	1.65E-02	MYC	 
RAMP3	 	other	 	 	1.65E-02	VIM	 
RPA2	 	other	 	 	1.65E-02	MYC	 
silvestrol	 	chemical - endogenous non-mammalian	 	 	1.65E-02	JUN	 
RPS25	 	other	 	 	1.65E-02	MYC	 
CYTH3	 	other	 	 	1.65E-02	ARF1	 
STAMBP	 	enzyme	 	 	1.65E-02	MYC	 
FRAT1	 	other	 	 	1.65E-02	JUN	 
PPP2R5A	 	phosphatase	 	 	1.65E-02	MYC	 
RAMAC	 	other	 	 	1.65E-02	MYC	 
CCL3L1	 	other	 	 	1.65E-02	CCR5	 
STYX	 	phosphatase	 	 	1.65E-02	MYC	 
RPS4Y1	 	other	 	 	1.65E-02	VIM	 
RPS19	 	other	 	 	1.65E-02	CD74	 
BAI	 	chemical - kinase inhibitor	 	 	1.65E-02	CFLAR	 
oxygen radical	 	chemical toxicant	 	 	1.65E-02	CD247	 
buformin	 	chemical drug	 	 	1.65E-02	XBP1	 
3-iodobenzylguanidine	 	chemical drug	 	 	1.65E-02	MYC	 
amsacrine	 	chemical drug	 	 	1.65E-02	JUN	 
phenoxyacetic acid	 	chemical reagent	 	 	1.65E-02	MYC	 
palytoxin	 	chemical toxicant	 	 	1.65E-02	ABCB1	 
clorgyline	 	chemical drug	 	 	1.65E-02	GNAS	 
acetoxyacetylaminofluorene	 	chemical toxicant	 	 	1.65E-02	ABCB1	 
miltefosine	 	chemical drug	 	 	1.65E-02	ABCB1	 
butyrine	 	chemical - endogenous mammalian	 	 	1.65E-02	MYC	 
NSC 651016	 	chemical reagent	 	 	1.65E-02	CCR5	 
chalcone-24	 	chemical reagent	 	 	1.65E-02	BIRC3	 
butylbenzyl phthalate	 	chemical toxicant	 	 	1.65E-02	MYC	 
yoda1	 	chemical reagent	 	 	1.65E-02	CD69	 
dehydrocostus lactone	 	chemical - endogenous non-mammalian	 	 	1.65E-02	MYC	 
coumermycin	 	chemical drug	 	 	1.65E-02	RAF1	 
5-oxo-6-8-11-14-(e,z,z,z)-eicosatetraenoic acid	 	chemical - endogenous mammalian	 	 	1.65E-02	MYC	 
N(omega)-hydroxyarginine	 	chemical - endogenous mammalian	 	 	1.65E-02	CD247	 
3,20-pregnanedione	 	chemical - endogenous mammalian	 	 	1.65E-02	ABCB1	 
Ciap	 	group	 	 	1.67E-02	CCL5,MYC	 
UCN	 	other	 	 	1.67E-02	CCL5,GNAS	 
WNT7A	 	cytokine	 	 	1.67E-02	LBH,VIM	 
SAFB2	 	other	 	 	1.67E-02	HLA-C,JUN	 
RACK1	-0.365	enzyme	 	 	1.67E-02	CCL5,MYC	 
Mt2	 	other	 	 	1.67E-02	JUN,MYC	 
12-(3-adamantan-1-yl-ureido) dodecanoic acid	 	chemical reagent	 	 	1.68E-02	BCLAF1,BIRC3,CFLAR	 
BMI1	 	transcription regulator	 	 	1.68E-02	ATM,VEZT,VIM	 
gemcitabine	 	chemical drug	 	 	1.68E-02	IL32,MYC,PKM	 
oxaliplatin	 	chemical drug	 	 	1.68E-02	CFLAR,TMSB10/TMSB4X,VIM	 
sulindac	 	chemical drug	 	 	1.68E-02	ABCB1,CCL5,MYC	 
ETV6-RUNX1	 	fusion gene/product	 	1.830	1.68E-02	CCL5,ITGA4,ITGAL,MYC,PTPRC,SIPA1,WAS	 
cholecalciferol	 	chemical - endogenous mammalian	 	 	1.69E-02	CCL5,CD300A,JUN,RUNX3	 
ERK	 	group	 	0.000	1.69E-02	CFLAR,JUN,MYC,PRDM1,SPTBN1,ZFP36L1	 
BRCA1	 	transcription regulator	 	 	1.73E-02	ATM,CCL5,MYC,TAP1,VIM	 
mir-155	 	microRNA	 	0.927	1.73E-02	CCL5,CD69,DNAJB1,ZNF652	 
MBD2	 	transcription regulator	 	 	1.75E-02	BIRC3,DPP4,PTPN4	 
SOX2	 	transcription regulator	 	0.461	1.79E-02	ARPC1B,BHLHE40,DOCK10,FYN,JUN,PIK3R1,PRDM1,VIM,WIPF1	 
dibutyl phthalate	 	chemical toxicant	 	 	1.81E-02	JUN,MYC	 
plumbagin	 	chemical toxicant	 	 	1.81E-02	BIRC3,CFLAR	 
mir-9	 	microRNA	 	 	1.81E-02	CAMTA1,PRDM1	 
SOX6	 	transcription regulator	 	 	1.81E-02	MYC,NPM1	 
Saa3	 	other	 	 	1.81E-02	CCL5,S100A8	 
SENP1	 	peptidase	 	 	1.81E-02	MYC,XBP1	 
ceruletide	 	biologic drug	 	 	1.81E-02	CFLAR,XBP1	 
tosylphenylalanyl chloromethyl ketone	 	chemical - protease inhibitor	 	 	1.81E-02	BIRC3,MYC	 
BDNF	 	growth factor	 	0.509	1.82E-02	BHLHE40,EEF1D,FTL,JUN,MALAT1,MYO5A,VIM	 
ATP-gamma-S	 	chemical reagent	 	 	1.82E-02	CCR5,CD69,IL7R	 
CIP2A	 	other	 	 	1.82E-02	GPR183,MYC,PKM	 
Collagen type I (complex)	 	complex	 	 	1.82E-02	CCL5,MYC,VIM	 
PKM	0.293	kinase	 	 	1.82E-02	ENO1,MYC,PKM	 
AGT	 	growth factor	 	1.465	1.83E-02	ADAM12,ATP1A1,CCL5,IL18R1,JUN,MYC,PIK3R1,TUT4,VIM	 
acetaminophen	 	chemical drug	 	 	1.88E-02	ABCB1,CAST,CCR2,JUN,MYC	 
methylselenic acid	 	chemical reagent	 	 	1.88E-02	BIRC3,CFLAR,G3BP2,JUN,MYC,PDIA4	 
staurosporine	 	chemical - kinase inhibitor	 	 	1.88E-02	ABCB1,CD53,MYC,PRDM1	 
Map3k7	 	kinase	 	 	1.89E-02	BHLHE40,CCL5,JUN	 
trovafloxacin	 	chemical drug	 	 	1.89E-02	BHLHE40,BIRC3,IL17RA	 
3,3'-diindolylmethane	 	chemical drug	 	 	1.89E-02	HLA-C,TAP1,VIM	 
NfkB1-RelA	 	complex	 	 	1.95E-02	CCL5,MYC	 
mir-148	 	microRNA	 	 	1.95E-02	PKM,RUNX3	 
mir-183	 	microRNA	 	 	1.95E-02	SEL1L,VIM	 
MTA2	 	transcription regulator	 	 	1.95E-02	JUN,MYC	 
KAT2A	 	enzyme	 	 	1.95E-02	JUN,PIK3R1	 
amino acids	 	chemical - endogenous mammalian	 	 	1.95E-02	JUN,MYC	 
arsenic	 	chemical toxicant	 	 	1.95E-02	BIRC3,FTL	 
curdlan	 	chemical - endogenous non-mammalian	 	 	1.95E-02	CD69,IL2RB	 
C3	 	peptidase	 	 	1.97E-02	CCL5,JUN,PTPRC	 
PARP1	 	enzyme	 	 	1.99E-02	CCL5,ITGAL,JUN,MYC	 
SOX4	 	transcription regulator	 	1.455	2.00E-02	CD53,CD74,DICER1,GPR183,VIM	 
ionomycin	 	chemical reagent	 	0.132	2.00E-02	ANKH,CD69,DUSP2,ITGAL,MYC	 
KITLG	 	growth factor	 	 	2.02E-02	CD247,EEF1A1,NPM1,PKM,PTGES3,TPT1	 
RIPK2	 	kinase	 	 	2.04E-02	CCL5,CD69,RASGRP1	 
clopidogrel	 	chemical drug	 	 	2.04E-02	DUSP2,MYC,XBP1	 
HNF4A	 	transcription regulator	 	-0.240	2.06E-02	ACTR3,BCLAF1,C11orf58,CAP1,EIF5,G3BP2,HLA-C,HNRNPA0,IL2RB,ITGAL,JUN,MYC,NCOR1,NEK7,NOP53,NPM1,PATJ,PKM,PRDM1,PTGES3,PTPN4,SEL1L,SEPHS1,SSR3,VEZT,XBP1,YBX1	 
corticosterone	 	chemical - endogenous mammalian	 	 	2.09E-02	ATP1A1,JUN,MYC,XBP1	 
STAT5a/b	 	group	 	 	2.09E-02	CD69,DUSP2,MYC,PRDM1	 
RUNX3	-0.301	transcription regulator	 	 	2.09E-02	CFLAR,ITGAL,MYC,VIM	 
celecoxib	 	chemical drug	 	 	2.09E-02	ATM,CFLAR,RAF1,SLC25A6	 
p70 S6k	 	group	 	 	2.09E-02	EEF1A1,VIM	 
NCL	 	other	 	 	2.09E-02	DICER1,MYC	 
TICAM2	 	other	 	 	2.09E-02	CCL5,S100A8	 
BCAP31	 	transporter	 	 	2.09E-02	ERN1,XBP1	 
NTF3	 	growth factor	 	 	2.09E-02	JUN,XBP1	 
SLC9A3	 	ion channel	 	 	2.09E-02	CCL5,CD74	 
CCR1	 	G-protein coupled receptor	 	 	2.09E-02	CCL5,VIM	 
Mt1	 	other	 	 	2.09E-02	JUN,MYC	 
AZGP1	 	transporter	 	 	2.09E-02	MYC,VIM	 
WR 1065	 	chemical drug	 	 	2.09E-02	MYC,ZFP36L1	 
succinic acid	 	chemical - endogenous mammalian	 	 	2.09E-02	DPP4,MAN1A1	 
GnRH analog	 	biologic drug	 	-0.816	2.11E-02	BHLHE40,CAPNS1,HEBP2,IL32,JUN,PABPC1,PRPF8	 
lysophosphatidylcholine	 	chemical - other	 	 	2.12E-02	CCL5,CD74,JUN	 
ATM	0.327	kinase	 	 	2.12E-02	ATM,CFLAR,JUN	 
sulindac sulfide	 	chemical drug	 	 	2.12E-02	ARPC1B,PIK3R1,SPTBN1	 
CCND1	 	transcription regulator	 	-1.134	2.17E-02	BCLAF1,C11orf58,EEF1B2,EIF5,ENO1,MYC,PTPRC	 
calcitriol	 	chemical drug	 	-0.348	2.18E-02	ABCB1,ATM,CD69,ITGA4,JUN,LBH,MYC,S100A8,SLC25A6,TAP1	 
ETS2	 	transcription regulator	 	 	2.20E-02	JUN,MYC,RAF1	 
MEF2D	 	transcription regulator	 	 	2.20E-02	BACH2,JUN,VIM	 
miR-1-3p (and other miRNAs w/seed GGAAUGU)	 	mature microRNA	 	0.179	2.21E-02	CAP1,DNAJB1,KLHL42,PREX1,TMSB10/TMSB4X	 
CpG ODN 2216	 	chemical reagent	 	 	2.24E-02	CD69,NCR3	 
RASSF5	 	other	 	 	2.24E-02	LRRFIP1,PUM2	 
CD69	-0.324	transmembrane receptor	 	 	2.24E-02	CCL5,CD69	 
IND S7	 	chemical - kinase inhibitor	 	 	2.24E-02	ENO1,VIM	 
CD47	 	transmembrane receptor	 	 	2.24E-02	FTL,MYC	 
BATF	 	transcription regulator	 	 	2.24E-02	IL17RA,ITGA4	 
phorbol 12,13-didecanoate	 	chemical toxicant	 	 	2.24E-02	ABCB1,MYC	 
bexarotene	 	chemical drug	Inhibited	-2.219	2.26E-02	IL2RB,MALAT1,PIK3R1,PNRC1,XBP1	 
TLR3	 	transmembrane receptor	 	-0.596	2.27E-02	CAST,CCL5,CD69,CFLAR,PIK3R1,S100A8	 
EGFR	 	kinase	 	0.529	2.28E-02	CCL5,HNRNPA1,JUN,MYC,PABPC1,PKM,SDF2L1,VIM	 
E. coli lipopolysaccharide	 	chemical - endogenous non-mammalian	 	 	2.28E-02	CCL5,IL32,S100A8	 
GATA6	 	transcription regulator	 	-0.365	2.30E-02	ABCB1,DPP4,LRRFIP1,MYC,PRDM1	 
FOXO3	 	transcription regulator	 	0.630	2.33E-02	CFLAR,FYN,MYC,PRDM1,PTPRC,VIM,YBX1	 
methamphetamine	 	chemical drug	 	 	2.36E-02	CAST,JUN,MYC	 
MET	 	kinase	 	1.091	2.37E-02	ATM,JUN,MYC,VIM	 
CRTC2	 	other	 	 	2.40E-02	BACH2,MYC	 
GRP	 	growth factor	 	 	2.40E-02	JUN,MYC	 
miR-133a-3p (and other miRNAs w/seed UUGGUCC)	 	mature microRNA	 	 	2.40E-02	MALAT1,PKM	 
MEL S3	 	chemical - kinase inhibitor	 	 	2.40E-02	ENO1,VIM	 
NF1	 	other	 	 	2.40E-02	MYC,NPM1	 
HOXA7	 	transcription regulator	 	 	2.40E-02	IL7R,VIM	 
vitamin K3	 	chemical drug	 	 	2.40E-02	CFLAR,MYC	 
deoxynivalenol	 	chemical toxicant	 	 	2.40E-02	ERN1,XBP1	 
dichlorovinylcysteine	 	chemical toxicant	 	 	2.40E-02	ENO1,PKM	 
NOTCH1	 	transcription regulator	 	0.245	2.42E-02	BIRC3,CFLAR,GLS,IL7R,MYC,RUNX3	 
Ca2+	 	chemical - endogenous mammalian	 	-0.025	2.42E-02	ABCB1,ANKH,CCR2,GLS,JUN,S100A8	 
WNT1	 	cytokine	 	 	2.43E-02	EEF1A1,JUN,LBH,MYC	 
PTTG1	 	transcription regulator	 	 	2.45E-02	ATM,MYC,VIM	 
cadmium	 	chemical toxicant	 	 	2.45E-02	ATP1A1,JUN,MYC	 
thioguanine	 	chemical drug	 	 	2.47E-02	MYC	 
sangivamycin	 	chemical - endogenous non-mammalian	 	 	2.47E-02	JUN	 
ANTXR2	 	transmembrane receptor	 	 	2.47E-02	VIM	 
cyanovirin-N	 	biologic drug	 	 	2.47E-02	CD69	 
arundic acid	 	chemical drug	 	 	2.47E-02	S100B	 
Cyclin B	 	group	 	 	2.47E-02	CFLAR	 
DUB	 	group	 	 	2.47E-02	MYLIP	 
PLC gamma	 	group	 	 	2.47E-02	MYC	 
sethoxydim	 	chemical toxicant	 	 	2.47E-02	MYC	 
CLTRN	 	other	 	 	2.47E-02	ATP1A1	 
PRMT7	 	enzyme	 	 	2.47E-02	PRDM1	 
FAM49B	 	other	 	 	2.47E-02	CD69	 
LZTS2	 	other	 	 	2.47E-02	MYC	 
PIEZO1	 	ion channel	 	 	2.47E-02	CD69	 
PUM1	 	other	 	 	2.47E-02	FOXP1	 
CHD5	 	enzyme	 	 	2.47E-02	VIM	 
SPRED2	 	cytokine	 	 	2.47E-02	VIM	 
H1-3	 	other	 	 	2.47E-02	MYC	 
EDEM1	 	enzyme	 	 	2.47E-02	XBP1	 
CNOT1	 	other	 	 	2.47E-02	MYC	 
DERL1	 	other	 	 	2.47E-02	XBP1	 
ZNF300	 	transcription regulator	 	 	2.47E-02	MYC	 
potassium channel	 	group	 	 	2.47E-02	JUN	 
PVT1	 	other	 	 	2.47E-02	MYC	 
KLHL2	 	other	 	 	2.47E-02	JUN	 
FERMT3	 	enzyme	 	 	2.47E-02	ITGAL	 
PTPN23	 	phosphatase	 	 	2.47E-02	VIM	 
SDF4	 	other	 	 	2.47E-02	XBP1	 
8-thioguanosine	 	chemical reagent	 	 	2.47E-02	PRDM1	 
ATP1A2	 	transporter	 	 	2.47E-02	ATP1A1	 
ADI PEG20	 	biologic drug	 	 	2.47E-02	MYC	 
GFRA1	 	transmembrane receptor	 	 	2.47E-02	PTPRC	 
SRGAP1	 	other	 	 	2.47E-02	MYC	 
GPC3	 	other	 	 	2.47E-02	MYC	 
ELL	 	transcription regulator	 	 	2.47E-02	MYC	 
PAG1	 	other	 	 	2.47E-02	FYN	 
SIT1	 	other	 	 	2.47E-02	CD69	 
GNLY	-0.787	other	 	 	2.47E-02	CCL5	 
MGMT	 	enzyme	 	 	2.47E-02	ATM	 
PURB	 	transcription regulator	 	 	2.47E-02	MYC	 
BPTF	-0.411	transcription regulator	 	 	2.47E-02	MYC	 
miR-2682-5p (and other miRNAs w/seed AGGCAGU)	 	mature microRNA	 	 	2.47E-02	MYC	 
mir-497	 	microRNA	 	 	2.47E-02	RAF1	 
miR-224-5p (miRNAs w/seed AAGUCAC)	 	mature microRNA	 	 	2.47E-02	CD53	 
mir-383	 	microRNA	 	 	2.47E-02	MYC	 
MAPK15	 	kinase	 	 	2.47E-02	JUN	 
P4HB	0.360	enzyme	 	 	2.47E-02	PDIA4	 
EEF1D	-0.603	translation regulator	 	 	2.47E-02	ITGA4	 
PBK	 	kinase	 	 	2.47E-02	BIRC3	 
ASS1	 	enzyme	 	 	2.47E-02	MYC	 
CYTH1	 	other	 	 	2.47E-02	ARF1	 
PUM2	0.273	other	 	 	2.47E-02	FOXP1	 
SGI 1776	 	chemical drug	 	 	2.47E-02	MYC	 
IPH 2101	 	biologic drug	 	 	2.47E-02	CD69	 
ixazomib citrate	 	chemical drug	 	 	2.47E-02	ERN1	 
silmitasertib	 	chemical drug	 	 	2.47E-02	ERN1	 
NCOA5	 	other	 	 	2.47E-02	MYC	 
DOK2	 	other	 	 	2.47E-02	MYC	 
TLE4	 	transcription regulator	 	 	2.47E-02	PRDM1	 
RAD50	 	enzyme	 	 	2.47E-02	ATM	 
FTMT	 	enzyme	 	 	2.47E-02	FTL	 
AHNAK	 	other	 	 	2.47E-02	MYC	 
PPP1R1A	 	phosphatase	 	 	2.47E-02	ERN1	 
MED26	 	transcription regulator	 	 	2.47E-02	MYC	 
SIVA1	 	other	 	 	2.47E-02	CFLAR	 
FDPS	 	enzyme	 	 	2.47E-02	CD69	 
TOR2A	 	other	 	 	2.47E-02	MYC	 
STAG2	 	transcription regulator	 	 	2.47E-02	CD69	 
RGS3	 	enzyme	 	 	2.47E-02	MYC	 
SLC12A6	 	transporter	 	 	2.47E-02	VIM	 
Ank2	 	other	 	 	2.47E-02	SPTBN1	 
RNH1	 	other	 	 	2.47E-02	FYN	 
RPS7	 	other	 	 	2.47E-02	PIK3R1	 
CDC20	 	other	 	 	2.47E-02	CFLAR	 
BTG1	 	transcription regulator	 	 	2.47E-02	JUN	 
STAM2	 	other	 	 	2.47E-02	MYC	 
CASP8AP2	 	transcription regulator	 	 	2.47E-02	CFLAR	 
GCM1	 	transcription regulator	 	 	2.47E-02	S100B	 
RING1	 	transcription regulator	 	 	2.47E-02	JUN	 
EEF1A1	-0.356	translation regulator	 	 	2.47E-02	MYC	 
RPL23A	 	other	 	 	2.47E-02	MYC	 
ATAD2	 	enzyme	 	 	2.47E-02	MYC	 
BCKDHA	 	enzyme	 	 	2.47E-02	MYC	 
HERC5	 	enzyme	 	 	2.47E-02	CCL5	 
umbralisib	 	chemical drug	 	 	2.47E-02	MYC	 
lirilumab	 	biologic drug	 	 	2.47E-02	CD69	 
CYCS	 	transporter	 	 	2.47E-02	PRDM1	 
(E)-1-(2-nitrovinyl)naphthalene	 	chemical reagent	 	 	2.47E-02	MYC	 
