© 2000-2020 QIAGEN. All rights reserved.

Upstream Regulator	Expr Log Ratio	Molecule Type	Predicted Activation State	Activation z-score	Flags	p-value of overlap	Target Molecules in Dataset	Mechanistic Network
methotrexate	 	chemical drug	 	 	 	5.22E-03	ACTG1,MYC,SOCS3	 
NTRK2	 	kinase	 	 	 	5.29E-03	FOS,MYC	14 (15)
cyclophosphamide	 	chemical drug	 	 	 	5.29E-03	FOS,MYC	7 (4)
FOSL1	 	transcription regulator	 	 	 	5.43E-03	FOS,JUNB	 
minocycline	 	chemical drug	 	 	 	5.43E-03	FOS,IL6ST	 
bortezomib	 	chemical drug	 	 	 	5.46E-03	IL6ST,KLF9,MYC	 
dinoprost	 	chemical - endogenous mammalian	 	 	 	5.57E-03	FOS,MYC	7 (12)
RBL1	 	transcription regulator	 	 	 	5.57E-03	FOS,MYC	10 (8)
cerivastatin	 	chemical drug	 	 	 	5.57E-03	MYC,TMSB10/TMSB4X	 
GNA12	 	enzyme	 	 	 	5.71E-03	FOS,MYC	8 (12)
thioacetamide	 	chemical toxicant	 	 	 	5.77E-03	FOS,MYC,TMSB10/TMSB4X	 
cloprostenol	 	chemical drug	 	 	 	5.79E-03	SOCS3	 
PD 180970	 	chemical - kinase inhibitor	 	 	 	5.79E-03	MYC	 
TEC/BTK/ITK/TXK/BMX	 	group	 	 	 	5.79E-03	CD69	 
Stat dimer	 	complex	 	 	 	5.79E-03	FOS	 
Esr1-Esr1-estrogen-estrogen	 	complex	 	 	 	5.79E-03	MYC	 
1-methyl-2-pyrrolidinone	 	chemical drug	 	 	 	5.79E-03	FOS	 
NPSR1	 	G-protein coupled receptor	 	 	 	5.79E-03	MYC	 
GPR65	 	G-protein coupled receptor	 	 	 	5.79E-03	MYC	 
TEX11	 	other	 	 	 	5.79E-03	FOS	 
endothelin receptor	 	group	 	 	 	5.79E-03	FOS	 
XRN2	 	enzyme	 	 	 	5.79E-03	MYC	 
DACT3	 	other	 	 	 	5.79E-03	MYC	 
Sapk	 	group	 	 	 	5.79E-03	FOS	 
Tcrb-V3	 	group	 	 	 	5.79E-03	CD69	 
Nc2	 	complex	 	 	 	5.79E-03	MYC	 
ZNF467	 	transcription regulator	 	 	 	5.79E-03	FOS	 
EIF3I	 	translation regulator	 	 	 	5.79E-03	MYC	 
RAB11FIP3	 	other	 	 	 	5.79E-03	FOS	 
KCNJ2	 	ion channel	 	 	 	5.79E-03	FOS	 
CDC25B	 	phosphatase	 	 	 	5.79E-03	MYC	 
G0S2	 	other	 	 	 	5.79E-03	MYC	 
IFNGR	 	complex	 	 	 	5.79E-03	SOCS3	 
SLA2	 	other	 	 	 	5.79E-03	CD69	 
EGFL7	 	other	 	 	 	5.79E-03	NFKBIA	 
CALCR	 	G-protein coupled receptor	 	 	 	5.79E-03	FOS	 
SNX17	 	transporter	 	 	 	5.79E-03	CD69	 
LIMK1	 	kinase	 	 	 	5.79E-03	MYC	 
CD151	 	other	 	 	 	5.79E-03	CD69	 
TCF20	 	transcription regulator	 	 	 	5.79E-03	MYC	 
TRHR	 	G-protein coupled receptor	 	 	 	5.79E-03	SOCS3	 
RAPSN	 	other	 	 	 	5.79E-03	SOCS3	 
NME2	 	kinase	 	 	 	5.79E-03	MYC	 
SOS1	 	other	 	 	 	5.79E-03	CD69	 
SNRK	 	kinase	 	 	 	5.79E-03	MYC	 
AKAP13	 	other	 	 	 	5.79E-03	FOS	 
A-Fos	 	chemical reagent	 	 	 	5.79E-03	MYC	 
CRLF1	 	other	 	 	 	5.79E-03	CD69	 
SLC9A3R2	 	transporter	 	 	 	5.79E-03	MYC	 
DGKA	 	kinase	 	 	 	5.79E-03	CD69	 
HSPH1	 	other	 	 	 	5.79E-03	MYC	 
TOP2A	 	enzyme	 	 	 	5.79E-03	MYC	 
PAK2	 	kinase	 	 	 	5.79E-03	CD69	 
RPL5	 	other	 	 	 	5.79E-03	MYC	 
TBPL1	 	transcription regulator	 	 	 	5.79E-03	FOS	 
MAD1L1	 	other	 	 	 	5.79E-03	MYC	 
5,6,7,8-tetrahydrobiopterin	 	chemical - endogenous mammalian	 	 	 	5.79E-03	MYC	 
apicularen A	 	chemical reagent	 	 	 	5.79E-03	NFKBIA	 
carboxyamido-triazole	 	chemical drug	 	 	 	5.79E-03	FOS	 
ketanserin	 	chemical drug	 	 	 	5.79E-03	FOS	 
hoechst 33342	 	chemical reagent	 	 	 	5.79E-03	FOS	 
bilobalide	 	chemical - endogenous non-mammalian	 	 	 	5.79E-03	MYC	 
alpha-methylhydrocinnamic acid	 	chemical - endogenous mammalian	 	 	 	5.79E-03	MYC	 
ibotenic acid	 	chemical toxicant	 	 	 	5.79E-03	FOS	 
glabridin	 	chemical - endogenous non-mammalian	 	 	 	5.79E-03	FOS	 
tramadol	 	chemical drug	 	 	 	5.79E-03	FOS	 
cromakalim	 	chemical drug	 	 	 	5.79E-03	FOS	 
H-8	 	chemical toxicant	 	 	 	5.79E-03	MYC	 
1,1-diethyl-2-hydroxy-2-nitrosohydrazine	 	chemical toxicant	 	 	 	5.79E-03	NFKBIA	 
MS645	 	chemical reagent	 	 	 	5.79E-03	MYC	 
CCI-007	 	chemical reagent	 	 	 	5.79E-03	MYC	 
microcystin-LR	 	chemical toxicant	 	 	 	5.79E-03	MYC	 
resiniferatoxin	 	chemical drug	 	 	 	5.79E-03	FOS	 
perillic acid	 	chemical - endogenous non-mammalian	 	 	 	5.79E-03	CD69	 
nor-binaltorphimine	 	chemical reagent	 	 	 	5.79E-03	FOS	 
yohimbine	 	chemical drug	 	 	 	5.79E-03	FOS	 
PD173074	 	chemical reagent	 	 	 	5.85E-03	LTB,MYC	 
estradiol benzoate	 	chemical drug	 	 	 	5.85E-03	FOS,HSPA8	 
MAP2K1/2	 	group	 	 	 	5.85E-03	FOS,MYC	11 (13)
MMP9	 	peptidase	 	 	 	5.85E-03	FOS,MYC	12 (11)
KLF6	 	transcription regulator	 	 	 	5.85E-03	MYC,NFKBIA	 
SFTPA1	 	transporter	 	 	 	5.85E-03	FOS,MYC	 
NFKB2	 	transcription regulator	 	 	 	5.85E-03	FOS,MYC	4 (4)
PLX5622	 	chemical drug	 	 	 	5.85E-03	IL6ST,LTB	 
fenretinide	 	chemical drug	 	 	 	5.85E-03	MYC,NFKBIA	 
romidepsin	 	biologic drug	 	 	 	5.85E-03	FOS,MYC	16 (19)
KITLG	 	growth factor	 	 	 	5.96E-03	FOS,NFKBIA,PIM1	16 (12)
RETNLB	 	other	 	 	 	5.99E-03	MYC,STK17B	 
Gsk3	 	group	 	 	 	5.99E-03	FOS,MYC	10 (13)
EWSR1-FLI1	 	fusion gene/product	 	 	 	5.99E-03	ARID5B,NFKBIZ	 
N-Ac-Leu-Leu-norleucinal	 	chemical - protease inhibitor	 	 	 	5.99E-03	HLA-C,NFKBIA	 
SMAD3	 	transcription regulator	 	 	 	6.03E-03	FOS,JUNB,MYC	16 (19)
CXCL8	 	cytokine	 	 	 	6.14E-03	CD69,NFKBIA	 
GAST	 	other	 	 	 	6.14E-03	FOS,NFKBIA	9 (8)
fluoxetine	 	chemical drug	 	 	 	6.14E-03	FOS,MYC	 
dehydroisoandrosterone	 	chemical - endogenous mammalian	 	 	 	6.14E-03	MYC,NFKBIA	9 (5)
TGFA	 	growth factor	 	 	 	6.29E-03	FOS,JUNB	6 (5)
SOD1	 	enzyme	 	 	 	6.36E-03	FOS,HSPA8,JUNB	 
YAP1	 	transcription regulator	 	 	 	6.63E-03	ACTG1,FOS,MYC	5 (4)
HDAC1	 	transcription regulator	 	 	 	6.70E-03	FOS,MYC,NFKBIA	16 (17)
Ca2+	 	chemical - endogenous mammalian	 	 	 	6.70E-03	FOS,JUNB,NFKBIA	13 (18)
5-O-mycolyl-beta-araf-(1->2)-5-O-mycolyl-alpha-araf-(1->1')-glycerol	 	chemical - endogenous non-mammalian	 	 	 	6.74E-03	NFKBIZ,SOCS3	 
ITK	 	kinase	 	 	 	6.74E-03	FOS,MYC	12 (13)
maslinic acid	 	chemical - endogenous non-mammalian	 	 	 	6.90E-03	IL6ST,JUNB	 
IL6R	 	transmembrane receptor	 	 	 	6.90E-03	IL6ST,SOCS3	 
CCN1	 	other	 	 	 	6.90E-03	IL6ST,MYC	 
NRG1	 	growth factor	 	 	 	6.90E-03	FOS,JUNB,MYC	15 (20)
PRDM5	 	transcription regulator	 	 	 	7.05E-03	MYC,SOCS3	 
ERBB4	 	kinase	 	 	 	7.05E-03	MYC,SOCS3	 
Hsp90	 	group	 	 	 	7.21E-03	CD69,MYC	10 (5)
IKBKE	 	kinase	 	 	 	7.21E-03	MYC,NFKBIA	4 (4)
vancomycin	 	biologic drug	 	 	 	7.21E-03	MYC,TMSB10/TMSB4X	 
Neurotrophin	 	group	 	 	 	7.23E-03	FOS	 
MNK1/2	 	group	 	 	 	7.23E-03	MYC	 
Cpla2	 	group	 	 	 	7.23E-03	MYC	 
RNU7-1	 	other	 	 	 	7.23E-03	H3-3A/H3-3B	 
DRD3	 	G-protein coupled receptor	 	 	 	7.23E-03	FOS	 
Beta Arrestin	 	group	 	 	 	7.23E-03	FOS	 
MARCHF3	 	other	 	 	 	7.23E-03	NFKBIA	 
Gpcr	 	group	 	 	 	7.23E-03	FOS	 
GPR17	 	G-protein coupled receptor	 	 	 	7.23E-03	FOS	 
SSBP2	 	transcription regulator	 	 	 	7.23E-03	MYC	 
ZMIZ2	 	transcription regulator	 	 	 	7.23E-03	MYC	 
sGC	 	complex	 	 	 	7.23E-03	FOS	 
UTP18	 	other	 	 	 	7.23E-03	MYC	 
SNHG3	 	other	 	 	 	7.23E-03	MYC	 
RPE65	 	enzyme	 	 	 	7.23E-03	FOS	 
7S NGF	 	complex	 	 	 	7.23E-03	FOS	 
PUF60	 	other	 	 	 	7.23E-03	MYC	 
IL31RA	 	transmembrane receptor	 	 	 	7.23E-03	SOCS3	 
FZD7	 	G-protein coupled receptor	 	 	 	7.23E-03	MYC	 
TYMS	 	enzyme	 	 	 	7.23E-03	MYC	 
MIR4269	 	microRNA	 	 	 	7.23E-03	MYC	 
miR-873-5p (and other miRNAs w/seed CAGGAAC)	 	mature microRNA	 	 	 	7.23E-03	MYC	 
SFRP2	 	transmembrane receptor	 	 	 	7.23E-03	MYC	 
ADAR	 	enzyme	 	 	 	7.23E-03	FOS	 
UTS2	 	other	 	 	 	7.23E-03	FOS	 
rigosertib	 	chemical drug	 	 	 	7.23E-03	MYC	 
RBM14	 	transcription regulator	 	 	 	7.23E-03	MYC	 
PENK	 	other	 	 	 	7.23E-03	FOS	 
GNAO1	 	enzyme	 	 	 	7.23E-03	FOS	 
ICAM5	 	other	 	 	 	7.23E-03	CD69	 
RAP1GDS1	 	other	 	 	 	7.23E-03	MYC	 
CD59	 	other	 	 	 	7.23E-03	CD69	 
RPS3	 	enzyme	 	 	 	7.23E-03	NFKBIA	 
KIR2DL4	 	transmembrane receptor	 	 	 	7.23E-03	CD69	 
GTF3A	 	transcription regulator	 	 	 	7.23E-03	PIM1	 
RAB7A	 	enzyme	 	 	 	7.23E-03	FOS	 
GNL2	 	enzyme	 	 	 	7.23E-03	MYC	 
Nrg1	 	other	 	 	 	7.23E-03	FOS	 
H1f4	 	other	 	 	 	7.23E-03	MYC	 
ILF2	 	transcription regulator	 	 	 	7.23E-03	FOS	 
LGH447	 	chemical drug	 	 	 	7.23E-03	MYC	 
gabapentin	 	chemical drug	 	 	 	7.23E-03	FOS	 
temsirolimus	 	chemical drug	 	 	 	7.23E-03	MYC	 
lindane	 	chemical drug	 	 	 	7.23E-03	FOS	 
butylated hydroxytoluene	 	chemical toxicant	 	 	 	7.23E-03	FOS	 
PD 150606	 	chemical - protease inhibitor	 	 	 	7.23E-03	CD69	 
etidronic acid	 	chemical drug	 	 	 	7.23E-03	FOS	 
dexfenfluramine	 	chemical drug	 	 	 	7.23E-03	FOS	 
methyllycaconitine	 	chemical toxicant	 	 	 	7.23E-03	FOS	 
phloroglucinol	 	chemical drug	 	 	 	7.23E-03	FOS	 
5-hydroxydecanoic acid	 	chemical - endogenous mammalian	 	 	 	7.23E-03	FOS	 
5-hydroxytryptophan	 	chemical - endogenous mammalian	 	 	 	7.23E-03	FOS	 
MAX	 	transcription regulator	 	 	 	7.37E-03	MYC,PDK1	 
nocodazole	 	chemical reagent	 	 	 	7.37E-03	FOS,PIM1	 
THRB	 	ligand-dependent nuclear receptor	 	 	 	7.41E-03	FOS,KLF9,MYC	5 (5)
NR4A1	 	ligand-dependent nuclear receptor	 	 	 	7.41E-03	CD69,NFKBIA,PDK1	 
RASSF1	 	other	 	 	 	7.53E-03	FOS,MYC	6 (7)
RARG	 	ligand-dependent nuclear receptor	 	 	 	7.53E-03	FOS,MYC	4 (3)
SAMSN1	 	other	 	 	 	7.69E-03	NFKBIZ,SOCS3	 
POU2F2	 	transcription regulator	 	 	 	7.69E-03	CD69,MYC	 
BCR-ABL1	 	fusion gene/product	 	 	 	7.69E-03	MYC,PIM1	 
phorbol esters	 	chemical - other	 	 	 	7.69E-03	FOS,JUNB	6 (7)
6-hydroxydopamine	 	chemical toxicant	 	 	 	7.69E-03	FOS,HSPA8	 
R5020	 	chemical reagent	 	 	 	7.69E-03	MYC,NFKBIA	 
ADAM10	 	peptidase	 	 	 	7.86E-03	FOS,IL6ST	 
E. coli B4 lipopolysaccharide	 	chemical toxicant	 	 	 	7.93E-03	NFKBIA,PIM1,SOCS3	 
resiquimod	 	chemical drug	 	 	 	8.01E-03	NFKBIA,NFKBIZ,SFPQ	 
SOCS3	0.374	phosphatase	 	 	 	8.19E-03	FOS,SOCS3	14 (10)
trinitrobenzenesulfonic acid	 	chemical reagent	 	 	 	8.19E-03	FOS,SOCS3	 
YBX1	 	transcription regulator	 	 	 	8.36E-03	FOS,PDK1	 
FGFR1	 	kinase	 	 	 	8.36E-03	FOS,MYC	12 (12)
OGT	 	enzyme	 	 	 	8.36E-03	FOS,MYC	6 (12)
pervanadate	 	chemical reagent	 	 	 	8.67E-03	NFKBIA	 
(R)-limonene	 	chemical toxicant	 	 	 	8.67E-03	CD69	 
VAV	 	group	 	 	 	8.67E-03	CD69	 
Dynamin	 	group	 	 	 	8.67E-03	FOS	 
SERCA	 	group	 	 	 	8.67E-03	MYC	 
tacedinaline	 	chemical drug	 	 	 	8.67E-03	FOS	 
LRRC26	 	ion channel	 	 	 	8.67E-03	LTB	 
ZMIZ1	 	other	 	 	 	8.67E-03	MYC	 
Crnde	 	other	 	 	 	8.67E-03	MYC	 
AQP11	 	transporter	 	 	 	8.67E-03	MYC	 
ghrelin	 	biologic drug	 	 	 	8.67E-03	FOS	 
PRKACB	 	kinase	 	 	 	8.67E-03	MYC	 
PLSCR1	 	enzyme	 	 	 	8.67E-03	MYC	 
OPRK1	 	G-protein coupled receptor	 	 	 	8.67E-03	FOS	 
RBBP4	 	enzyme	 	 	 	8.67E-03	MYC	 
PROK2	 	other	 	 	 	8.67E-03	FOS	 
SOX18	 	transcription regulator	 	 	 	8.67E-03	IL6ST	 
NUCB2	 	other	 	 	 	8.67E-03	FOS	 
WIF1	 	other	 	 	 	8.67E-03	MALAT1	 
Nisch	 	other	 	 	 	8.67E-03	FOS	 
ETV3	 	transcription regulator	 	 	 	8.67E-03	MYC	 
UTRN	 	transmembrane receptor	 	 	 	8.67E-03	ACTG1	 
TRAT1	 	kinase	 	 	 	8.67E-03	CD69	 
PTPRR	 	phosphatase	 	 	 	8.67E-03	FOS	 
GRM5	 	G-protein coupled receptor	 	 	 	8.67E-03	FOS	 
DYNLL1	 	other	 	 	 	8.67E-03	FOS	 
TRIM33	 	transcription regulator	 	 	 	8.67E-03	MYC	 
TDG	 	enzyme	 	 	 	8.67E-03	MYC	 
F2RL3	 	G-protein coupled receptor	 	 	 	8.67E-03	FOS	 
GPS1	 	other	 	 	 	8.67E-03	FOS	 
PSMD4	 	other	 	 	 	8.67E-03	CD69	 
STX2	 	transporter	 	 	 	8.67E-03	MYC	 
XPA	 	other	 	 	 	8.67E-03	FOS	 
CD226	 	other	 	 	 	8.67E-03	CD69	 
RASA1	 	transporter	 	 	 	8.67E-03	FOS	 
equol	 	chemical - endogenous non-mammalian	 	 	 	8.67E-03	MYC	 
BCL2A1	 	other	 	 	 	8.67E-03	CD69	 
ZYX	 	other	 	 	 	8.67E-03	FOS	 
fenebrutinib	 	chemical drug	 	 	 	8.67E-03	MYC	 
gelam honey	 	chemical reagent	 	 	 	8.67E-03	NFKBIA	 
fluphenazine	 	chemical drug	 	 	 	8.67E-03	FOS	 
halothane	 	chemical drug	 	 	 	8.67E-03	FOS	 
risedronic acid	 	chemical drug	 	 	 	8.67E-03	HSPA8	 
catechol	 	chemical - endogenous mammalian	 	 	 	8.67E-03	FOS	 
EPZ005687	 	chemical - protease inhibitor	 	 	 	8.67E-03	MYC	 
FC-99	 	chemical reagent	 	 	 	8.67E-03	CD69	 
aurintricarboxylic acid	 	chemical drug	 	 	 	8.67E-03	PIM1	 
apamin	 	chemical toxicant	 	 	 	8.67E-03	FOS	 
remifentanil	 	chemical drug	 	 	 	8.67E-03	FOS	 
olanzapine	 	chemical drug	 	 	 	8.70E-03	FOS,HSPA8	 
flutamide	 	chemical drug	 	 	 	8.70E-03	FOS,IL6ST	 
PC-SPES	 	chemical drug	 	 	 	8.70E-03	HLA-C,TMSB10/TMSB4X	 
miR-146a-5p (and other miRNAs w/seed GAGAACU)	 	mature microRNA	 	 	 	8.87E-03	LTB,NFKBIA	 
LGALS3	 	other	 	 	 	8.87E-03	MYC,SOCS3	 
AKT1	 	kinase	 	 	 	8.96E-03	CD69,FOS,MYC	20 (19)
Ifn gamma	 	complex	 	 	 	9.05E-03	MYC,SOCS3	12 (7)
POMC	 	other	 	 	 	9.05E-03	FOS,JUNB	10 (9)
SP600125	 	chemical - kinase inhibitor	 	 	 	9.13E-03	FOS,JUNB,SOCS3	14 (18)
MKNK1	 	kinase	 	 	 	9.40E-03	FOS,MYC	 
RBL2	 	other	 	 	 	9.40E-03	MYC,PIM1	 
CEBPD	 	transcription regulator	 	 	 	9.40E-03	FOS,MYC	4 (3)
phytohemagglutinin	 	chemical drug	 	 	 	9.55E-03	CD69,FOS,IL7R	13 (7)
SOD2	 	enzyme	 	 	 	9.76E-03	BCAS4,MYC	 
TNFRSF1B	 	transmembrane receptor	 	 	 	9.94E-03	CD69,SOCS3	 
ATF3	 	transcription regulator	 	 	 	9.94E-03	CD69,NFKBIZ	 
Stat1 dimer	 	complex	 	 	 	1.01E-02	PIM1	 
MRE11	 	enzyme	 	 	 	1.01E-02	MYC	 
AKIRIN2	 	other	 	 	 	1.01E-02	MYC	 
sphingomyelinase	 	group	 	 	 	1.01E-02	MYC	 
TH2 Cytokine	 	group	 	 	 	1.01E-02	SOCS3	 
ganetespib	 	chemical drug	 	 	 	1.01E-02	MYC	 
catumaxomab	 	biologic drug	 	 	 	1.01E-02	CD69	 
HLA-DQ	 	complex	 	 	 	1.01E-02	FOS	 
PRKG2	 	kinase	 	 	 	1.01E-02	FOS	 
DVL1	 	other	 	 	 	1.01E-02	MYC	 
PDE6B	 	enzyme	 	 	 	1.01E-02	FOS	 
RAP1GAP	 	other	 	 	 	1.01E-02	FOS	 
AGR2	 	other	 	 	 	1.01E-02	FOS	 
SERPINA4	 	other	 	 	 	1.01E-02	MYC	 
DAB2	 	other	 	 	 	1.01E-02	FOS	 
STRA6	 	transporter	 	 	 	1.01E-02	SOCS3	 
ENO1	 	enzyme	 	 	 	1.01E-02	MYC	 
NUP107	 	other	 	 	 	1.01E-02	FOS	 
P2RY1	 	G-protein coupled receptor	 	 	 	1.01E-02	FOS	 
OXTR	 	G-protein coupled receptor	 	 	 	1.01E-02	FOS	 
CUL1	 	enzyme	 	 	 	1.01E-02	MYC	 
MLLT3	 	transcription regulator	 	 	 	1.01E-02	MYC	 
PLA2G2A	 	enzyme	 	 	 	1.01E-02	CD69	 
TNKS	 	enzyme	 	 	 	1.01E-02	MYC	 
MED13L	 	other	 	 	 	1.01E-02	MYC	 
ADCYAP1R1	 	G-protein coupled receptor	 	 	 	1.01E-02	FOS	 
CCR4	 	G-protein coupled receptor	 	 	 	1.01E-02	FOS	 
GLP1R	 	G-protein coupled receptor	 	 	 	1.01E-02	FOS	 
FUBP1	 	transcription regulator	 	 	 	1.01E-02	MYC	 
VGF	 	growth factor	 	 	 	1.01E-02	FOS	 
N-methyl mesoporphyrin IX	 	chemical reagent	 	 	 	1.01E-02	MYC	 
AP20187	 	chemical reagent	 	 	 	1.01E-02	FOS	 
thenoyltrifluoroacetone	 	chemical reagent	 	 	 	1.01E-02	PDK1	 
trimethyltin	 	chemical reagent	 	 	 	1.01E-02	FOS	 
4-coumaric acid	 	chemical - endogenous mammalian	 	 	 	1.01E-02	MYC	 
hydroxychloroquine	 	chemical drug	 	 	 	1.01E-02	CD69	 
volinanserin	 	chemical drug	 	 	 	1.01E-02	FOS	 
diazepam	 	chemical drug	 	 	 	1.01E-02	FOS	 
manidipine	 	chemical drug	 	 	 	1.01E-02	FOS	 
TRKC-miR2	 	microRNA	 	 	 	1.01E-02	MYC	 
atropine	 	chemical drug	 	 	 	1.01E-02	FOS	 
phosphatidic acid	 	chemical - endogenous mammalian	 	 	 	1.01E-02	MYC	 
Muscarinic cholinergic receptor	 	group	 	 	 	1.01E-02	FOS	 
arachidonic acid	 	chemical - endogenous mammalian	 	 	 	1.01E-02	FOS,NFKBIA	 
dihydrotestosterone	 	chemical - endogenous mammalian	 	1.604	 	1.02E-02	FOS,IL6ST,MYC,NFKBIA	 
IL10RA	 	transmembrane receptor	 	 	 	1.02E-02	CD69,HSPA8,SOCS3	 
MMP3	 	peptidase	 	 	 	1.03E-02	SFPQ,TRA2B	 
potassium chloride	 	chemical drug	 	 	 	1.03E-02	FOS,MYC	 
5-N-ethylcarboxamido adenosine	 	chemical reagent	 	 	 	1.05E-02	JUNB,SOCS3	 
GLI2	 	transcription regulator	 	 	 	1.05E-02	JUNB,MYC	 
CD24	 	other	 	 	 	1.07E-02	FOS,SFPQ	 
BCL2	 	transporter	 	 	 	1.07E-02	FOS,NFKBIA	 
pyrrolidine dithiocarbamate	 	chemical reagent	 	 	 	1.09E-02	MYC,NFKBIA	 
PI3K (family)	 	group	 	 	 	1.15E-02	FOS,MYC	 
bisindolylmaleimide I	 	chemical - kinase inhibitor	 	 	 	1.15E-02	FOS,NFKBIA	 
Creb	 	group	 	 	 	1.15E-02	FOS,JUNB,MALAT1	 
2-amino-5-azotoluene	 	chemical toxicant	 	 	 	1.15E-02	MYC	 
L-type Calcium Channel	 	complex	 	 	 	1.15E-02	FOS	 
citrinin	 	chemical toxicant	 	 	 	1.15E-02	JUNB	 
Cyclin A	 	group	 	 	 	1.15E-02	MYC	 
TFIIA	 	complex	 	 	 	1.15E-02	FOS	 
CYTOR	 	other	 	 	 	1.15E-02	MYC	 
CLCF1	 	cytokine	 	 	 	1.15E-02	SOCS3	 
NELFCD	 	other	 	 	 	1.15E-02	JUNB	 
SULT2B1	 	enzyme	 	 	 	1.15E-02	MYC	 
ZNF382	 	transcription regulator	 	 	 	1.15E-02	MYC	 
LTBP4	 	growth factor	 	 	 	1.15E-02	MYC	 
IL-2R	 	complex	 	 	 	1.15E-02	FOS	 
PDS5B	 	other	 	 	 	1.15E-02	MYC	 
STAG1	 	transcription regulator	 	 	 	1.15E-02	MYC	 
parathyroid hormone-related protein	 	biologic drug	 	 	 	1.15E-02	FOS	 
ARHGEF1	 	other	 	 	 	1.15E-02	FOS	 
immune complex	 	complex	 	 	 	1.15E-02	SOCS3	 
HNRNPC	 	other	 	 	 	1.15E-02	MYC	 
IL22RA2	 	transmembrane receptor	 	 	 	1.15E-02	SOCS3	 
SMARCA1	 	transcription regulator	 	 	 	1.15E-02	MYC	 
RGS19	 	enzyme	 	 	 	1.15E-02	MYC	 
DKK2	 	other	 	 	 	1.15E-02	CD69	 
CYSLTR1	 	G-protein coupled receptor	 	 	 	1.15E-02	FOS	 
DLG4	 	kinase	 	 	 	1.15E-02	FOS	 
KSR1	 	kinase	 	 	 	1.15E-02	MYC	 
ARAF	 	kinase	 	 	 	1.15E-02	FOS	 
FYB1	 	other	 	 	 	1.15E-02	CD69	 
DGKZ	 	kinase	 	 	 	1.15E-02	CD69	 
WNT7B	 	other	 	 	 	1.15E-02	MYC	 
PLP2	 	transporter	 	 	 	1.15E-02	HLA-C	 
GRB10	 	other	 	 	 	1.15E-02	FOS	 
PPP1CA	 	phosphatase	 	 	 	1.15E-02	FOS	 
TAPBP	 	transporter	 	 	 	1.15E-02	HLA-E	 
AQP7	 	transporter	 	 	 	1.15E-02	MYC	 
PROKR1	 	G-protein coupled receptor	 	 	 	1.15E-02	MYC	 
RBCK1	 	transcription regulator	 	 	 	1.15E-02	MYC	 
GALP	 	other	 	 	 	1.15E-02	FOS	 
PBX2	 	transcription regulator	 	 	 	1.15E-02	FOS	 
VIPR2	 	G-protein coupled receptor	 	 	 	1.15E-02	JUNB	 
PCBP1	 	translation regulator	 	 	 	1.15E-02	MYC	 
ULBP1	 	transmembrane receptor	 	 	 	1.15E-02	CD69	 
proteasome inhibitor	 	chemical drug	 	 	 	1.15E-02	MYC	 
MM-401	 	chemical reagent	 	 	 	1.15E-02	MYC	 
intralipid	 	chemical drug	 	 	 	1.15E-02	FOS	 
diltiazem	 	chemical drug	 	 	 	1.15E-02	FOS	 
raclopride	 	chemical drug	 	 	 	1.15E-02	FOS	 
coumestrol	 	chemical toxicant	 	 	 	1.15E-02	FOS	 
domoic acid	 	chemical toxicant	 	 	 	1.15E-02	FOS	 
GABP	 	complex	 	 	 	1.15E-02	IL7R	 
citalopram	 	chemical drug	 	 	 	1.15E-02	FOS	 
venlafaxine	 	chemical drug	 	 	 	1.15E-02	FOS	 
magnesium sulfate	 	chemical drug	 	 	 	1.15E-02	NFKBIA	 
PCM1-JAK2	 	fusion gene/product	 	 	 	1.15E-02	SOCS3	 
GSKJ4	 	chemical reagent	 	 	 	1.15E-02	CD69	 
N-methyl-3,4-methylenedioxyamphetamine	 	chemical drug	 	 	 	1.15E-02	FOS	 
buserelin	 	biologic drug	 	 	 	1.15E-02	FOS	 
tosyllysine chloromethyl ketone	 	chemical - protease inhibitor	 	 	 	1.15E-02	NFKBIA	 
L-glutamic acid	 	chemical - endogenous mammalian	 	 	 	1.17E-02	FOS,JUNB	 
ATP	 	chemical - endogenous mammalian	 	 	 	1.17E-02	FOS,MYC	 
KIT	 	transmembrane receptor	 	 	 	1.17E-02	MYC,SOCS3	 
APOE	 	transporter	 	 	 	1.18E-02	FOS,MYLIP,SOCS3	 
RET	 	kinase	 	 	 	1.18E-02	FOS,HSPA8	 
SRC	 	kinase	 	 	 	1.20E-02	FOS,MYC	 
melatonin	 	chemical - endogenous mammalian	 	 	 	1.20E-02	FOS,JUNB	 
BTK	 	kinase	 	 	 	1.22E-02	CD69,PIM1	 
losartan potassium	 	chemical drug	 	 	 	1.22E-02	FOS,SOCS3	 
CCND1	 	transcription regulator	 	 	 	1.23E-02	AHNAK,HSPA8,MYC	 
5-fluorouracil	 	chemical drug	 	 	 	1.24E-02	HSPA8,MYC,TMSB10/TMSB4X	 
Tlr	 	group	 	 	 	1.25E-02	NFKBIA,SOCS3	 
RAC1	 	enzyme	 	 	 	1.25E-02	FOS,MYC	 
5-hydroxytryptamine	 	chemical - endogenous mammalian	 	 	 	1.25E-02	FOS,MYC	 
TCF3	 	transcription regulator	 	 	 	1.25E-02	IL7R,MYC,SOCS3	 
oleic acid	 	chemical - endogenous mammalian	 	 	 	1.27E-02	FOS,NFKBIA	 
mir-155	 	microRNA	 	 	 	1.29E-02	CD69,SOCS3	 
sphingosylphosphocholine	 	chemical - endogenous mammalian	 	 	 	1.30E-02	FOS	 
