© 2000-2020 QIAGEN. All rights reserved.

Upstream Regulator	Expr Log Ratio	Molecule Type	Predicted Activation State	Activation z-score	p-value of overlap	Target Molecules in Dataset	Mechanistic Network
miR-127-3p (miRNAs w/seed CGGAUCC)	 	mature microRNA	 	 	1.24E-02	XBP1	 
miR-330-5p (and other miRNAs w/seed CUCUGGG)	 	mature microRNA	 	 	1.24E-02	ETS1	 
crocin	 	chemical drug	 	 	1.24E-02	XBP1	 
LIMK1	 	kinase	 	 	1.24E-02	MYC	 
TCF20	 	transcription regulator	 	 	1.24E-02	MYC	 
TRHR	 	G-protein coupled receptor	 	 	1.24E-02	SOCS3	 
KPNA1	 	transporter	 	 	1.24E-02	STAT1	 
RAPSN	 	other	 	 	1.24E-02	SOCS3	 
NME2	 	kinase	 	 	1.24E-02	MYC	 
SNRK	 	kinase	 	 	1.24E-02	MYC	 
A-Fos	 	chemical reagent	 	 	1.24E-02	MYC	 
SLC9A3R2	 	transporter	 	 	1.24E-02	MYC	 
HSPH1	 	other	 	 	1.24E-02	MYC	 
ACP1	 	phosphatase	 	 	1.24E-02	MYC	 
TOP2A	 	enzyme	 	 	1.24E-02	MYC	 
RPL5	 	other	 	 	1.24E-02	MYC	 
MAD1L1	 	other	 	 	1.24E-02	MYC	 
CC-122	 	chemical drug	 	 	1.24E-02	IFIT3	 
5,6,7,8-tetrahydrobiopterin	 	chemical - endogenous mammalian	 	 	1.24E-02	MYC	 
phenylacetic acid	 	chemical - endogenous mammalian	 	 	1.24E-02	HLA-A	 
phenformin	 	chemical drug	 	 	1.24E-02	XBP1	 
bilobalide	 	chemical - endogenous non-mammalian	 	 	1.24E-02	MYC	 
alpha-methylhydrocinnamic acid	 	chemical - endogenous mammalian	 	 	1.24E-02	MYC	 
pegintron	 	biologic drug	 	 	1.24E-02	ISG15	 
H-8	 	chemical toxicant	 	 	1.24E-02	MYC	 
sodium alum	 	chemical drug	 	 	1.24E-02	TPT1	 
MS645	 	chemical reagent	 	 	1.24E-02	MYC	 
CCI-007	 	chemical reagent	 	 	1.24E-02	MYC	 
WZB117	 	chemical reagent	 	 	1.24E-02	S100A8	 
microcystin-LR	 	chemical toxicant	 	 	1.24E-02	MYC	 
EIF3I	 	translation regulator	 	 	1.24E-02	MYC	 
STK11	 	kinase	 	0.000	1.28E-02	LTB,MYC,SORL1,TNFSF10	 
estrogen	 	chemical drug	 	1.934	1.28E-02	MYC,PIM1,STAT1,XBP1	 
PIM1	0.297	kinase	 	 	1.28E-02	MYC,PIM1	 
3-nitropropionic acid	 	chemical toxicant	 	 	1.28E-02	LDHB,MYC	 
IL5	 	cytokine	 	0.217	1.29E-02	LTB,MYC,PIM1,XBP1	 
PTPN6	 	phosphatase	 	 	1.33E-02	ETS1,MYC	 
glucagon	 	biologic drug	 	 	1.33E-02	AHNAK,EIF4B	 
medroxyprogesterone acetate	 	chemical drug	 	 	1.33E-02	ETS1,LTB,MYC	 
MED1	 	transcription regulator	 	 	1.36E-02	MYC,PIM1,XBP1	 
SERPINF1	 	other	 	 	1.38E-02	MYC,TNFSF10	 
IL32	 	cytokine	 	 	1.38E-02	EIF2AK2,MX1	 
CD38	 	enzyme	 	 	1.40E-02	PIM1,SOCS3,XBP1	 
miR-145-5p (and other miRNAs w/seed UCCAGUU)	 	mature microRNA	 	 	1.42E-02	AHNAK,MYC	 
CD14	 	transmembrane receptor	 	 	1.42E-02	IFIT1,SOCS3	 
ELL2	 	transcription regulator	 	 	1.42E-02	MYC,XBP1	 
FOXO1	 	transcription regulator	 	-1.250	1.43E-02	IL7R,MYC,PIK3IP1,RBL2,TNFSF10	 
IL11	 	cytokine	 	 	1.47E-02	IL6ST,SOCS3	 
KLF5	 	transcription regulator	 	 	1.47E-02	MYC,S100A9	 
sodium arsenite	 	chemical drug	 	 	1.47E-02	SOCS3,TNFSF10	 
phytohemagglutinin	 	chemical drug	 	1.982	1.51E-02	IL7R,STAT1,TNFSF10,XBP1	 
CXCR4	 	G-protein coupled receptor	 	 	1.52E-02	MYC,TNFSF10	 
chloroquine	 	chemical drug	 	 	1.52E-02	SOCS3,TNFSF10	 
styrene	 	chemical toxicant	 	 	1.55E-02	TNFSF10	 
MNK1/2	 	group	 	 	1.55E-02	MYC	 
Cpla2	 	group	 	 	1.55E-02	MYC	 
IFN alpha receptor	 	complex	 	 	1.55E-02	MX1	 
EGOT	 	other	 	 	1.55E-02	ISG15	 
KLF8	 	transcription regulator	 	 	1.55E-02	EPSTI1	 
GPR17	 	G-protein coupled receptor	 	 	1.55E-02	XAF1	 
SSBP2	 	transcription regulator	 	 	1.55E-02	MYC	 
SPINDOC	 	other	 	 	1.55E-02	IFI44L	 
ZMIZ2	 	transcription regulator	 	 	1.55E-02	MYC	 
UTP18	 	other	 	 	1.55E-02	MYC	 
SNHG3	 	other	 	 	1.55E-02	MYC	 
ZNF750	 	transcription regulator	 	 	1.55E-02	S100A8	 
GRAP2	 	other	 	 	1.55E-02	MYC	 
ERN2	 	kinase	 	 	1.55E-02	XBP1	 
PUF60	 	other	 	 	1.55E-02	MYC	 
IL31RA	 	transmembrane receptor	 	 	1.55E-02	SOCS3	 
FZD7	 	G-protein coupled receptor	 	 	1.55E-02	MYC	 
TYMS	 	enzyme	 	 	1.55E-02	MYC	 
LOC102724788/PRODH	 	enzyme	 	 	1.55E-02	TNFSF10	 
MIR4269	 	microRNA	 	 	1.55E-02	MYC	 
miR-873-5p (and other miRNAs w/seed CAGGAAC)	 	mature microRNA	 	 	1.55E-02	MYC	 
SFRP2	 	transmembrane receptor	 	 	1.55E-02	MYC	 
rigosertib	 	chemical drug	 	 	1.55E-02	MYC	 
RBM14	 	transcription regulator	 	 	1.55E-02	MYC	 
WFS1	 	enzyme	 	 	1.55E-02	XBP1	 
RAP1GDS1	 	other	 	 	1.55E-02	MYC	 
SH2B2	 	other	 	 	1.55E-02	MYC	 
SPIN1	 	other	 	 	1.55E-02	IFI44L	 
GTF3A	 	transcription regulator	 	 	1.55E-02	PIM1	 
HIVEP2	 	transcription regulator	 	 	1.55E-02	MYC	 
SPRY4	 	other	 	 	1.55E-02	ISG15	 
GNL2	 	enzyme	 	 	1.55E-02	MYC	 
ODN-A151	 	chemical reagent	 	 	1.55E-02	TNFSF10	 
H1f4	 	other	 	 	1.55E-02	MYC	 
LGH447	 	chemical drug	 	 	1.55E-02	MYC	 
polyinosine-polycytidylic acid/polyethylenimine formulation	 	chemical reagent	 	 	1.55E-02	IFIH1	 
AS1842856	 	chemical reagent	 	 	1.55E-02	TNFSF10	 
U 50488H	 	chemical reagent	 	 	1.55E-02	IL7R	 
temsirolimus	 	chemical drug	 	 	1.55E-02	MYC	 
CUX1	 	transcription regulator	 	 	1.56E-02	HLA-B,MYC	 
vitamin D	 	chemical drug	 	 	1.56E-02	IFI27,S100A8	 
mitomycin C	 	chemical drug	 	 	1.56E-02	MALAT1,SRSF5	 
Salmonella enterica serotype abortus equi lipopolysaccharide	 	chemical toxicant	 	 	1.60E-02	IL7R,ISG15,SOCS3	 
UCHL1	 	peptidase	 	 	1.61E-02	HERC6,LDHB	 
hydroxyurea	 	chemical drug	 	 	1.61E-02	MYC,STAT1	 
IGF2	 	growth factor	 	 	1.62E-02	MYC,PIM1,SOCS3	 
PTH	 	other	 	 	1.65E-02	AHNAK,EIF4B,SOCS3	 
BCL11B	 	transcription regulator	 	 	1.71E-02	IL7R,LTB	 
docosahexaenoic acid	 	chemical drug	 	 	1.72E-02	MYC,SOCS3,SORL1	 
folic acid	 	chemical - endogenous mammalian	 	 	1.76E-02	IFI27,IFI6	 
tamoxifen	 	chemical drug	 	 	1.81E-02	AHNAK,MX1,MYC,RBL2	 
LEF1	 	transcription regulator	 	 	1.82E-02	IL7R,MYC	 
TSH	 	complex	 	 	1.82E-02	MYC,SOCS3	 
BDNF	 	growth factor	 	 	1.83E-02	EEF2,MALAT1,S100A9,SORL1	 
E2F3	 	transcription regulator	 	 	1.83E-02	MALAT1,MYC,S100A8	 
pervanadate	 	chemical reagent	 	 	1.86E-02	MX1	 
SERCA	 	group	 	 	1.86E-02	MYC	 
5R-hydroxytriptolide	 	chemical drug	 	 	1.86E-02	STAT1	 
LRRC26	 	ion channel	 	 	1.86E-02	LTB	 
BLVRA	 	enzyme	 	 	1.86E-02	TNFSF10	 
ZMIZ1	 	other	 	 	1.86E-02	MYC	 
Crnde	 	other	 	 	1.86E-02	MYC	 
AQP11	 	transporter	 	 	1.86E-02	MYC	 
NLRP11	 	other	 	 	1.86E-02	IFIT1	 
PRKACB	 	kinase	 	 	1.86E-02	MYC	 
PLSCR1	 	enzyme	 	 	1.86E-02	MYC	 
ERAP1	 	peptidase	 	 	1.86E-02	HLA-A	 
PPP4C	 	phosphatase	 	 	1.86E-02	ISG15	 
RBBP4	 	enzyme	 	 	1.86E-02	MYC	 
SOX18	 	transcription regulator	 	 	1.86E-02	IL6ST	 
WIF1	 	other	 	 	1.86E-02	MALAT1	 
ATP2B2	 	transporter	 	 	1.86E-02	XBP1	 
ETV3	 	transcription regulator	 	 	1.86E-02	MYC	 
TRIM33	 	transcription regulator	 	 	1.86E-02	MYC	 
TDG	 	enzyme	 	 	1.86E-02	MYC	 
STX2	 	transporter	 	 	1.86E-02	MYC	 
Ifna4	 	other	 	 	1.86E-02	ISG15	 
equol	 	chemical - endogenous non-mammalian	 	 	1.86E-02	MYC	 
fenebrutinib	 	chemical drug	 	 	1.86E-02	MYC	 
PK11007	 	chemical reagent	 	 	1.86E-02	XBP1	 
saquinavir	 	chemical drug	 	 	1.86E-02	MYC	 
EPZ005687	 	chemical - protease inhibitor	 	 	1.86E-02	MYC	 
aurintricarboxylic acid	 	chemical drug	 	 	1.86E-02	PIM1	 
poly(U)RNA	 	chemical reagent	 	 	1.86E-02	MX1	 
CIP2A	 	other	 	 	1.87E-02	LDHB,MYC	 
POLR2A	 	enzyme	 	 	1.87E-02	IFI6,MYC	 
TRIM28	 	transcription regulator	 	 	1.87E-02	ETS1,S100A9	 
TBP	 	transcription regulator	 	 	1.87E-02	HLA-A,MYC	 
cytarabine	 	chemical drug	 	 	1.87E-02	HLA-A,LTB	 
SNCA	 	enzyme	 	 	1.89E-02	ISG15,LDHB,MX1,RSAD2	 
trans-hydroxytamoxifen	 	chemical drug	 	 	1.91E-02	SP100,STAT1,XBP1	 
TSC1	 	other	 	 	1.92E-02	LDHB,STAT1	 
trovafloxacin	 	chemical drug	 	 	1.92E-02	HLA-A,SOCS3	 
KLF2	 	transcription regulator	 	 	1.94E-02	IL7R,MYC,STAT1	 
APOE	 	transporter	 	 	1.96E-02	S100A8,S100A9,SOCS3,XBP1	 
4-hydroxytamoxifen	 	chemical drug	 	 	1.97E-02	IL7R,MYC,S100A9	 
Raf	 	group	 	 	1.97E-02	IFI16,MYC	 
mir-133	 	microRNA	 	 	1.97E-02	MALAT1,TNFSF10	 
TBX21	 	transcription regulator	 	 	1.97E-02	IL6ST,IL7R	 
15-deoxy-delta-12,14 -PGJ 2	 	chemical - endogenous mammalian	 	 	2.05E-02	MYC,SOCS3,STAT1	 
CDK4/6	 	group	 	 	2.08E-02	AHNAK,EEF1B2	 
ID1	 	transcription regulator	 	 	2.08E-02	IFI16,MYC	 
gemfibrozil	 	chemical drug	 	 	2.08E-02	MYC,SOCS3	 
linoleic acid	 	chemical - endogenous mammalian	 	 	2.14E-02	S100A8,S100A9	 
ADAM17	 	peptidase	 	 	2.14E-02	IL6ST,SOCS3	 
FGF7	 	growth factor	 	 	2.14E-02	S100A8,STAT1	 
MRE11	 	enzyme	 	 	2.17E-02	MYC	 
SLC5A8	 	transporter	 	 	2.17E-02	TNFSF10	 
sphingomyelinase	 	group	 	 	2.17E-02	MYC	 
TH2 Cytokine	 	group	 	 	2.17E-02	SOCS3	 
ganetespib	 	chemical drug	 	 	2.17E-02	MYC	 
catumaxomab	 	biologic drug	 	 	2.17E-02	TNFSF10	 
DVL1	 	other	 	 	2.17E-02	MYC	 
SERPINA4	 	other	 	 	2.17E-02	MYC	 
STRA6	 	transporter	 	 	2.17E-02	SOCS3	 
ENO1	 	enzyme	 	 	2.17E-02	MYC	 
PIK3C3	 	kinase	 	 	2.17E-02	HLA-A	 
CUL1	 	enzyme	 	 	2.17E-02	MYC	 
MLLT3	 	transcription regulator	 	 	2.17E-02	MYC	 
TNKS	 	enzyme	 	 	2.17E-02	MYC	 
MED13L	 	other	 	 	2.17E-02	MYC	 
MS4A1	 	other	 	 	2.17E-02	MYC	 
USP21	 	peptidase	 	 	2.17E-02	ISG15	 
FUBP1	 	transcription regulator	 	 	2.17E-02	MYC	 
teasaponin	 	chemical - endogenous non-mammalian	 	 	2.17E-02	SOCS3	 
H4-16	 	other	 	 	2.17E-02	IFI6	 
Immunoglobulin Lambda Light Chain	 	group	 	 	2.17E-02	XBP1	 
N-methyl mesoporphyrin IX	 	chemical reagent	 	 	2.17E-02	MYC	 
4-coumaric acid	 	chemical - endogenous mammalian	 	 	2.17E-02	MYC	 
poly rI:rC-RNA HMW	 	chemical reagent	 	 	2.17E-02	EIF2AK2	 
TRKC-miR2	 	microRNA	 	 	2.17E-02	MYC	 
phosphatidic acid	 	chemical - endogenous mammalian	 	 	2.17E-02	MYC	 
AKIRIN2	 	other	 	 	2.17E-02	MYC	 
TRAF3IP2	 	other	 	 	2.19E-02	ISG15,S100A8	 
NR3C1	 	ligand-dependent nuclear receptor	 	 	2.22E-02	IFI6,IFIH1,IL7R,ISG15,LTB,MYC	 
mir-8	 	microRNA	 	 	2.23E-02	ETS1,MYC,XBP1	 
MDM2	 	transcription regulator	 	 	2.25E-02	ETS1,TNFSF10	 
Brd4	 	kinase	 	 	2.25E-02	MYC,TNFSF10	 
bexarotene	 	chemical drug	 	 	2.26E-02	MALAT1,S100A9,XBP1	 
MAP2K1	 	kinase	 	 	2.29E-02	MYC,PIM1,TNFSF10	 
RORA	 	ligand-dependent nuclear receptor	 	 	2.29E-02	S100A8,S100A9,SOCS3	 
GATA6	 	transcription regulator	 	 	2.29E-02	LDHB,MYC,TNFSF10	 
BTNL2	 	transmembrane receptor	 	 	2.31E-02	IFITM3,TNFSF10	 
NTRK2	 	kinase	 	 	2.31E-02	MYC,TNFSF10	 
TFAP2C	 	transcription regulator	 	 	2.31E-02	MYC,XBP1	 
RELB	 	transcription regulator	 	 	2.31E-02	LTB,MYC	 
IL1	 	group	Activated	2.000	2.35E-02	MYC,S100A9,SOCS3,TNFSF10	 
SRF	 	transcription regulator	 	 	2.35E-02	ETS1,MALAT1,S100A8,S100A9	 
Il3	 	cytokine	 	 	2.36E-02	MYC,PIM1	 
ZEB1	 	transcription regulator	 	 	2.36E-02	OAS1,RBL2	 
ZNF217	 	transcription regulator	 	 	2.36E-02	IFI16,MYC	 
Bay 11-7082	 	chemical - kinase inhibitor	 	 	2.36E-02	PIM1,TNFSF10	 
RBL1	 	transcription regulator	 	 	2.42E-02	MYC,RBL2	 
2-amino-5-azotoluene	 	chemical toxicant	 	 	2.47E-02	MYC	 
Cyclin A	 	group	 	 	2.47E-02	MYC	 
ARID3B	 	transcription regulator	 	 	2.47E-02	TNFSF10	 
CLCF1	 	cytokine	 	 	2.47E-02	SOCS3	 
SULT2B1	 	enzyme	 	 	2.47E-02	MYC	 
ZNF382	 	transcription regulator	 	 	2.47E-02	MYC	 
LTBP4	 	growth factor	 	 	2.47E-02	MYC	 
Lefty	 	group	 	 	2.47E-02	ETS1	 
PDS5B	 	other	 	 	2.47E-02	MYC	 
STAG1	 	transcription regulator	 	 	2.47E-02	MYC	 
ATXN2	 	other	 	 	2.47E-02	PABPC1	 
immune complex	 	complex	 	 	2.47E-02	SOCS3	 
HNRNPC	 	other	 	 	2.47E-02	MYC	 
mir-326	 	microRNA	 	 	2.47E-02	ETS1	 
SMARCA1	 	transcription regulator	 	 	2.47E-02	MYC	 
RGS19	 	enzyme	 	 	2.47E-02	MYC	 
CYP4A11	 	enzyme	 	 	2.47E-02	S100A8	 
KSR1	 	kinase	 	 	2.47E-02	MYC	 
WNT7B	 	other	 	 	2.47E-02	MYC	 
PLP2	 	transporter	 	 	2.47E-02	HLA-C	 
CLTC	 	other	 	 	2.47E-02	HLA-A	 
AQP7	 	transporter	 	 	2.47E-02	MYC	 
PROKR1	 	G-protein coupled receptor	 	 	2.47E-02	MYC	 
filgotinib	 	chemical drug	 	 	2.47E-02	MX1	 
RBCK1	 	transcription regulator	 	 	2.47E-02	MYC	 
Rfx5	 	other	 	 	2.47E-02	HLA-A	 
PCBP1	 	translation regulator	 	 	2.47E-02	MYC	 
ULBP1	 	transmembrane receptor	 	 	2.47E-02	HLA-A	 
proteasome inhibitor	 	chemical drug	 	 	2.47E-02	MYC	 
MM-401	 	chemical reagent	 	 	2.47E-02	MYC	 
R59949	 	chemical - kinase inhibitor	 	 	2.47E-02	MYC	 
GABP	 	complex	 	 	2.47E-02	IL7R	 
PCM1-JAK2	 	fusion gene/product	 	 	2.47E-02	SOCS3	 
uridine	 	chemical - endogenous mammalian	 	 	2.47E-02	EEF1A1	 
cordycepin	 	chemical drug	 	 	2.47E-02	MYC	 
EDN1	 	cytokine	 	 	2.48E-02	MYC,SOCS3,TPT1	 
CD28	 	transmembrane receptor	 	1.238	2.53E-02	IL7R,MYC,SOCS3,TNFSF10	 
PD173074	 	chemical reagent	 	 	2.54E-02	LTB,MYC	 
PTPN11	 	phosphatase	 	 	2.54E-02	PIM1,SOCS3	 
DYSF	 	other	 	 	2.54E-02	HLA-A,IFI16	 
delta-9-tetrahydrocannabinol	 	chemical drug	 	 	2.54E-02	SOCS3,TNFSF10	 
Gsk3	 	group	 	 	2.60E-02	MYC,STAT1	 
PIN1	 	enzyme	 	 	2.60E-02	MYC,XBP1	 
wortmannin	 	chemical - kinase inhibitor	 	 	2.61E-02	MYC,SOCS3,TNFSF10	 
dehydroisoandrosterone	 	chemical - endogenous mammalian	 	 	2.66E-02	MYC,RACK1	 
CTNNB1	 	transcription regulator	 	 	2.68E-02	DDX17,IFIT1,MYC,NOP53,S100A8,TNFSF10,XAF1	 
ARNT2	 	transcription regulator	 	 	2.71E-02	HLA-A,IFI16,RBL2	 
MACROH2A1	 	other	 	 	2.72E-02	ETS1,LTB	 
FLT1	 	kinase	 	 	2.72E-02	EIF4B,HLA-B	 
BMP2	 	growth factor	 	 	2.78E-02	ETS1,IFI16,MYC	 
L-cysteine	 	chemical - endogenous mammalian	 	 	2.78E-02	MYC	 
bazedoxifene	 	chemical drug	 	 	2.78E-02	MYC	 
4-nonylphenol	 	chemical toxicant	 	 	2.78E-02	MYC	 
TGFBR	 	group	 	 	2.78E-02	SOCS3	 
Ck2	 	complex	 	 	2.78E-02	MYC	 
Bcl9-Cbp/p300-Ctnnb1-Lef/Tcf	 	complex	 	 	2.78E-02	MYC	 
IRF3 dimer	 	complex	 	 	2.78E-02	ISG15	 
FBXO42	 	other	 	 	2.78E-02	STAT1	 
AFF4	 	transcription regulator	 	 	2.78E-02	MYC	 
MEMO1	 	other	 	 	2.78E-02	MYC	 
(±)-2-hydroxyoleic acid	 	chemical drug	 	 	2.78E-02	XBP1	 
CTDSP1	 	phosphatase	 	 	2.78E-02	MYC	 
NEK7	 	kinase	 	 	2.78E-02	ISG15	 
HUWE1	 	transcription regulator	 	 	2.78E-02	MYC	 
pictilisib	 	chemical drug	 	 	2.78E-02	TNFSF10	 
bicyclol	 	chemical drug	 	 	2.78E-02	MYC	 
IL10RB	 	transmembrane receptor	 	 	2.78E-02	SOCS3	 
PSMB9	 	peptidase	 	 	2.78E-02	HLA-A	 
PDGF (family)	 	group	 	 	2.78E-02	EEF1B2	 
MIRLET7	 	group	 	 	2.78E-02	MYC	 
RFXAP	 	transcription regulator	 	 	2.78E-02	HLA-B	 
SHOX	 	transcription regulator	 	 	2.78E-02	RBL2	 
WNT5B	 	other	 	 	2.78E-02	RBL2	 
PTGES3	 	enzyme	 	 	2.78E-02	MYC	 
ING4	 	transcription regulator	 	 	2.78E-02	MYC	 
RPS6KB2	 	kinase	 	 	2.78E-02	ISG15	 
RPL11	 	other	 	 	2.78E-02	MYC	 
EIF3A	 	other	 	 	2.78E-02	ISG15	 
EFNB1	 	other	 	 	2.78E-02	IL7R	 
USP37	 	peptidase	 	 	2.78E-02	MYC	 
GPR183	 	G-protein coupled receptor	 	 	2.78E-02	MYC	 
GLIS1	 	transcription regulator	 	 	2.78E-02	S100A9	 
YBX3	 	transcription regulator	 	 	2.78E-02	MYC	 
MPL	 	transmembrane receptor	 	 	2.78E-02	MYC	 
DDB1	 	other	 	 	2.78E-02	STAT1	 
EXT1	 	enzyme	 	 	2.78E-02	MYC	 
USP17L2 (includes others)	 	peptidase	 	 	2.78E-02	MYC	 
sapanisertib	 	chemical drug	 	 	2.78E-02	PABPC1	 
HA900	 	chemical reagent	 	 	2.78E-02	SOCS3	 
RP 73401	 	chemical toxicant	 	 	2.78E-02	STAT1	 
1,1-bis(3'-indolyl)-1-(4-trifluoromethyl-phenyl)methane	 	chemical reagent	 	 	2.78E-02	TNFSF10	 
tyrphostin AG 1024	 	chemical - kinase inhibitor	 	 	2.78E-02	RBL2	 
arachidic acid	 	chemical - endogenous mammalian	 	 	2.78E-02	XBP1	 
CDH1	 	other	 	 	2.85E-02	IFI27,MYC	 
SMO	 	G-protein coupled receptor	 	 	2.91E-02	MYC,S100A8	 
HMGB1	 	transcription regulator	 	 	2.91E-02	IFIT1,MX1	 
SIM1	 	transcription regulator	 	 	2.91E-02	HLA-A,IFI16,RBL2	 
tunicamycin	 	chemical - endogenous non-mammalian	 	 	2.91E-02	ETS1,MYC,XBP1	 
simvastatin	 	chemical drug	 	 	2.95E-02	MYC,SOCS3,STAT1	 
maslinic acid	 	chemical - endogenous non-mammalian	 	 	2.97E-02	ETS1,IL6ST	 
IL6R	 	transmembrane receptor	 	 	2.97E-02	IL6ST,SOCS3	 
PIK3R1	 	kinase	 	 	2.97E-02	ISG15,MYC	 
Jnk	 	group	 	 	3.02E-02	ETS1,MYC,SOCS3	 
PRDM5	 	transcription regulator	 	 	3.04E-02	MYC,SOCS3	 
TFRC	 	transporter	 	 	3.04E-02	TNFSF10,XBP1	 
ERBB4	 	kinase	 	 	3.04E-02	MYC,SOCS3	 
6-mercaptopurine	 	chemical drug	 	 	3.08E-02	TNFSF10	 
L-threonine	 	chemical - endogenous mammalian	 	 	3.08E-02	MYC	 
DHX58	 	enzyme	 	 	3.08E-02	IFIH1	 
IRF	 	group	 	 	3.08E-02	ISG15	 
ANKRD17	 	other	 	 	3.08E-02	SOCS3	 
Shc	 	group	 	 	3.08E-02	MYC	 
TRAF3IP3	 	other	 	 	3.08E-02	MYC	 
DAZ2	 	translation regulator	 	 	3.08E-02	IFITM3	 
RSPO1	 	other	 	 	3.08E-02	MYC	 
cercosporin	 	chemical - endogenous non-mammalian	 	 	3.08E-02	MYC	 
LAIR1	 	transmembrane receptor	 	 	3.08E-02	MX1	 
DCLK1	 	kinase	 	 	3.08E-02	MYC	 
DAB2IP	 	other	 	 	3.08E-02	MYC	 
HBP1	 	transcription regulator	 	 	3.08E-02	PIM1	 
SETD7	 	enzyme	 	 	3.08E-02	MYC	 
CDK6	 	kinase	 	 	3.08E-02	RBL2	 
AFF1	 	transcription regulator	 	 	3.08E-02	MYC	 
ARF6	 	transporter	 	 	3.08E-02	ISG15	 
PIM3	 	kinase	 	 	3.08E-02	MYC	 
Igkv1-117	 	other	 	 	3.08E-02	MYC	 
SH2B1	 	other	 	 	3.08E-02	MYC	 
SLC6A1	 	transporter	 	 	3.08E-02	STAT1	 
CXCL13	 	cytokine	 	 	3.08E-02	MYC	 
premarin	 	chemical drug	 	 	3.08E-02	MYC	 
SU1498	 	chemical - kinase inhibitor	 	 	3.08E-02	ETS1	 
AREG	 	growth factor	 	 	3.10E-02	IFI6,IFIT3	 
TCL1A	 	transcription regulator	 	 	3.17E-02	S100A8,S100A9	 
niacinamide	 	chemical - endogenous mammalian	 	 	3.17E-02	MYC,RBL2	 
4-phenylbutyric acid	 	chemical - endogenous mammalian	 	 	3.17E-02	HLA-A,XBP1	 
Pkc(s)	 	group	 	 	3.20E-02	RBL2,S100A8,XBP1	 
ZFHX3	 	transcription regulator	 	 	3.23E-02	HLA-A,IFITM3	 
TRAF3	 	enzyme	 	 	3.30E-02	ISG15,XBP1	 
POU2F2	 	transcription regulator	 	 	3.30E-02	MYC,XBP1	 
TCF	 	group	 	 	3.30E-02	DDX17,MYC	 
PAX3-FOXO1	 	fusion gene/product	 	 	3.35E-02	EEF2,IL6ST,ZFP36L2	 
ADAM10	 	peptidase	 	 	3.36E-02	IL6ST,S100A9	 
azathioprine	 	chemical drug	 	 	3.39E-02	TNFSF10	 
EPHB1	 	kinase	 	 	3.39E-02	IL6ST	 
AKT inhibitor VIII	 	chemical reagent	 	 	3.39E-02	MYC	 
1-hydroxy-2-methyl-2-butenyl 4-diphosphate	 	chemical - endogenous non-mammalian	 	 	3.39E-02	TNFSF10	 
Rap1	 	group	 	 	3.39E-02	SORL1	 
HOXA-AS2	 	other	 	 	3.39E-02	TNFSF10	 
MSI2	 	other	 	 	3.39E-02	IL6ST	 
Adaptor protein 1	 	complex	 	 	3.39E-02	MYC	 
Fcor	 	enzyme	 	 	3.39E-02	RBL2	 
SNHG20	 	other	 	 	3.39E-02	MYC	 
OIP5-AS1	 	other	 	 	3.39E-02	MYC	 
CSNK2B	 	kinase	 	 	3.39E-02	MYC	 
MXD1	 	transcription regulator	 	 	3.39E-02	RBL2	 
MCL1	 	transporter	 	 	3.39E-02	TPT1	 
MED14	 	transcription regulator	 	 	3.39E-02	ISG15	 
VASP	 	other	 	 	3.39E-02	STAT1	 
miR-196a-5p (and other miRNAs w/seed AGGUAGU)	 	mature microRNA	 	 	3.39E-02	S100A9	 
miR-208a-3p (and other miRNAs w/seed UAAGACG)	 	mature microRNA	 	 	3.39E-02	ETS1	 
miR-193a-3p (and other miRNAs w/seed ACUGGCC)	 	mature microRNA	 	 	3.39E-02	ETS1	 
PDE3B	 	enzyme	 	 	3.39E-02	SOCS3	 
PTCSC3	 	other	 	 	3.39E-02	MYC	 
CHRNA3	 	transmembrane receptor	 	 	3.39E-02	STAT1	 
RFX2	 	transcription regulator	 	 	3.39E-02	MYC	 
MAP3K11	 	kinase	 	 	3.39E-02	MYC	 
ferric ammonium citrate	 	chemical drug	 	 	3.39E-02	MYC	 
clonidine	 	chemical drug	 	 	3.39E-02	MYC	 
EHF	 	transcription regulator	 	 	3.50E-02	S100A8,S100A9	 
CALCA	 	other	 	 	3.50E-02	AHNAK,EIF4B	 
KMT2A	 	transcription regulator	 	 	3.50E-02	ETS1,MYC	 
TAF4	 	transcription regulator	 	 	3.57E-02	ETS1,OAS1	 
FGFR1	 	kinase	 	 	3.57E-02	EEF1A1,MYC	 
okadaic acid	 	chemical toxicant	 	 	3.57E-02	MYC,PIM1	 
XBP1	0.391	transcription regulator	 	 	3.58E-02	ETS1,MYC,XBP1	 
daidzein	 	chemical drug	 	 	3.64E-02	HLA-A,MYC	 
Growth hormone	 	group	 	 	3.65E-02	MYC,SOCS3,TNFSF10	 
PPARD	 	ligand-dependent nuclear receptor	 	 	3.65E-02	IFI44L,LDHB,STAT1	 
embelin	 	chemical - endogenous non-mammalian	 	 	3.69E-02	MYC	 
PP2A	 	complex	 	 	3.69E-02	PIM1	 
dovitinib	 	chemical drug	 	 	3.69E-02	LTB	 
highly active antiretroviral therapy	 	chemical drug	 	 	3.69E-02	IL7R	 
METTL3	 	enzyme	 	 	3.69E-02	SOCS3	 
STAT1/3/5 dimer	 	complex	 	 	3.69E-02	SOCS3	 
MFN2	 	enzyme	 	 	3.69E-02	XBP1	 
TINCR	 	other	 	 	3.69E-02	S100A8	 
